,uid,date,morning_noise_duration,morning_silent_duration,morning_voice_duration,afternoon_noise_duration,afternoon_silent_duration,afternoon_voice_duration,evening_noise_duration,evening_silent_duration,evening_voice_duration,night_noise_duration,night_silent_duration,night_voice_duration
17,u00,2013-04-13,0.0,5.948611111111307,0.0,0.03333333333333326,4.526111111111308,0.5047222222222071,0.9177777777778215,2.0641666666667815,1.1747222222223115,0.23388888888888731,3.7341666666668476,0.6269444444444442
18,u00,2013-04-14,0.0,5.6102777777780135,0.0772222222222224,0.5702777777777702,3.253055555555706,0.5680555555555509,2.882777777777861,1.874444444444527,0.23277777777777367,0.3463888888888843,4.07500000000012,0.6072222222222116
19,u00,2013-04-15,0.48555555555554974,4.215833333333516,0.24055555555555108,0.8030555555555775,1.125833333333414,1.4850000000001282,0.538611111111109,1.7675000000000576,1.8733333333335205,2.976111111111205,1.3886111111111472,0.14416666666666628
20,u00,2013-04-16,0.03333333333333326,5.252500000000215,0.25916666666666144,0.8336111111111368,2.4066666666667764,1.0002777777778296,0.7502777777777885,1.0058333333333658,1.7663888888890673,2.027222222222285,2.848888888888974,0.1311111111111113
21,u00,2013-04-17,0.12666666666666687,4.900833333333542,0.24583333333332888,1.2980555555556144,1.7213888888889541,1.1047222222222892,0.4983333333333278,2.383888888888972,1.4763888888890233,0.26499999999999846,4.778611111111265,0.5661111111110999
22,u00,2013-04-18,0.0,5.958888888889088,0.0,0.8052777777777874,3.910000000000143,0.5497222222222139,0.9661111111111526,1.8241666666667389,1.9236111111113137,0.0,5.999722222222417,0.0
23,u00,2013-04-19,0.07694444444444458,5.265000000000226,0.1486111111111106,1.3400000000000676,2.2344444444445237,1.0619444444445139,1.6536111111112368,0.3697222222222168,2.251944444444692,0.052500000000000026,4.284444444444603,0.9988888888889373
24,u00,2013-04-20,0.0,5.957500000000199,0.0,0.40083333333332427,2.434166666666786,1.7863888888890722,2.176666666666848,0.22138888888888741,2.0108333333335415,0.06805555555555569,1.0991666666666848,0.4416666666666537
25,u00,2013-04-21,0.0002777777777777778,5.901944444444637,0.0,0.6508333333333279,2.8172222222223646,0.721666666666677,1.1588888888889062,3.22583333333346,0.3111111111111055,0.44888888888887984,3.6830555555556743,0.9666666666667137
26,u00,2013-04-22,0.0,5.957222222222422,0.0,0.2916666666666654,5.110833333333511,0.16638888888888767,0.9208333333333616,1.1452777777778094,1.327222222222316,0.7772222222222291,3.5402777777779053,0.46027777777776374
27,u00,2013-04-23,0.18138888888888666,5.37861111111129,0.17722222222222045,0.5011111111111038,1.7972222222223,1.634166666666818,0.5713888888888838,1.3811111111111838,2.247222222222468,0.0963888888888892,5.273055555555731,0.0950000000000003
28,u00,2013-04-24,0.0005555555555555556,5.773055555555757,0.0861111111111113,0.9686111111111491,2.8088888888889985,0.831111111111148,1.5952777777778855,1.308888888888917,0.30944444444443936,0.4602777777777659,3.917222222222345,0.7322222222222411
29,u00,2013-04-25,0.06527777777777788,5.040833333333534,0.3336111111111028,0.4252777777777723,3.4330555555556783,1.1783333333334127,1.1469444444444992,1.039166666666703,1.9622222222224317,0.06416666666666669,4.844722222222382,0.2172222222222191
30,u00,2013-04-26,0.3580555555555525,4.635000000000219,0.212222222222219,1.098333333333373,2.105833333333415,1.1994444444445258,0.6055555555555563,1.4491666666667107,2.11750000000023,0.013333333333333334,4.902777777777949,0.30444444444444174
31,u00,2013-04-27,0.0033333333333333335,5.0800000000002115,0.24638888888888394,1.192500000000023,3.0427777777779883,0.4341666666666581,2.4922222222223582,0.2655555555555501,1.7188888888890617,0.4055555555555507,4.056388888889027,0.3361111111111046
32,u00,2013-04-28,0.0,0.0,0.0,0.09694444444444476,3.2863888888890176,1.2352777777778716,1.7955555555556075,2.0519444444445387,0.466111111111097,0.6888888888889021,0.2186111111111075,0.7355555555555796
33,u00,2013-04-29,0.21861111111110804,4.8183333333335465,0.2255555555555536,0.4902777777777688,2.3241666666667875,1.4875000000001353,0.5558333333333402,1.39694444444454,2.1833333333335525,0.6230555555555591,3.4977777777778902,0.3880555555555447
34,u00,2013-04-30,0.12500000000000017,5.4811111111112965,0.1125000000000001,1.1936111111111574,0.25972222222221697,0.43166666666665615,0.5099999999999916,1.8963888888889608,1.1927777777778603,0.3530555555555524,4.131111111111256,0.7361111111111107
35,u00,2013-05-01,0.13472222222222188,5.0202777777779595,0.18499999999999814,1.6063888888889792,1.5861111111111494,1.0772222222222958,3.828333333333639,0.22583333333333144,0.8538888888889272,0.2797222222222181,3.7325000000001625,0.7588888888889046
36,u00,2013-05-02,0.7013888888889007,1.3466666666666847,0.23138888888888504,2.8197222222222353,0.05250000000000005,0.40416666666665524,3.928055555555556,0.24749999999999908,0.09722222222222254,0.13499999999999987,0.12388888888888921,0.06555555555555566
37,u00,2013-05-03,1.0519444444444872,3.1419444444445492,0.26166666666666133,2.551388888889027,1.2313888888889304,0.6600000000000089,0.7755555555555759,2.2194444444445827,0.6625000000000087,0.0016666666666666668,4.89416666666684,0.05694444444444446
38,u00,2013-05-04,2.550555555555709,0.5866666666666669,0.2613888888888836,0.0,0.0,0.0,0.9969444444444768,1.0972222222222359,2.090833333333564,0.8908333333333642,3.3875000000001174,0.3111111111111034
39,u00,2013-05-05,3.9300000000002204,0.2888888888888843,0.3227777777777698,3.387500000000172,0.8927777777777892,0.5583333333333268,2.564166666666779,1.4300000000000284,0.6688888888888909,0.03333333333333326,5.616111111111289,0.02388888888888884
40,u00,2013-05-06,2.708055555555709,1.4772222222222715,0.5969444444444449,3.415000000000247,0.39194444444443993,0.8488888888889201,2.7072222222223807,0.9022222222222306,1.0888888888889474,0.0008333333333333333,5.845000000000195,0.0005555555555555556
41,u00,2013-05-07,1.1194444444445304,0.47472222222220983,2.27111111111137,1.3127777777778542,0.4047222222222125,2.4063888888891616,2.1402777777779636,1.1791666666666862,1.2111111111111956,0.0030555555555555557,5.587500000000195,0.01833333333333332
42,u00,2013-05-08,1.4044444444445203,0.3666666666666589,0.8700000000000422,3.844444444444663,0.03249999999999992,0.3297222222222161,5.851388888889094,0.0,0.0030555555555555557,0.15194444444444433,5.285000000000183,0.13027777777777763
43,u00,2013-05-09,0.0044444444444444444,5.8813888888890835,0.0030555555555555557,0.6838888888888994,3.4050000000001237,0.6955555555555697,1.2627777777778273,0.9975000000000352,2.037500000000217,1.954722222222309,0.6283333333333335,0.09361111111111141
44,u00,2013-05-10,0.1499999999999994,5.280555555555747,0.2622222222222166,1.3105555555555943,2.0305555555556336,1.0758333333333825,0.4688888888888811,2.0730555555556296,1.591666666666818,0.26277777777777633,4.300555555555699,0.6380555555555536
45,u00,2013-05-11,0.0,5.958888888889086,0.0,1.2633333333334424,2.633611111111229,0.8102777777778062,0.7519444444444636,3.2422222222223493,0.854166666666704,0.005833333333333334,4.827777777777956,0.3772222222222175
46,u00,2013-05-12,0.0002777777777777778,5.954722222222417,0.0025,1.3625000000000782,2.5888888888890227,0.7150000000000182,0.4233333333333212,2.232500000000098,1.6483333333334833,0.3299999999999917,4.384722222222358,0.5152777777777663
47,u00,2013-05-13,0.43888888888888417,5.098055555555726,0.13500000000000006,1.6636111111111749,2.441111111111183,0.6505555555555632,0.9380555555555662,0.7866666666666814,2.605277777778079,0.05000000000000002,5.71750000000019,0.05138888888888892
48,u00,2013-05-14,0.19722222222221933,5.202222222222397,0.32388888888888495,0.3847222222222157,4.573055555555711,0.3986111111111021,0.5949999999999928,3.091666666666803,0.9894444444444978,0.026666666666666602,5.4561111111112925,0.21111111111110845
49,u00,2013-05-15,0.12972222222222252,5.166388888889066,0.26638888888888335,0.6086111111111168,1.2541666666667537,2.082222222222444,0.5072222222222117,1.8708333333334217,1.9069444444446408,0.0022222222222222222,5.498611111111296,0.13638888888888892
50,u00,2013-05-16,0.10888888888888927,5.172777777777955,0.35111111111110155,0.8116666666666978,0.09194444444444473,1.095555555555631,2.4083333333335237,0.2933333333333306,1.5211111111112507,0.27166666666666095,4.296944444444587,0.765277777777794
51,u00,2013-05-17,0.268888888888888,5.214166666666853,0.17972222222222126,0.5091666666666546,0.49277777777776255,2.7700000000003326,0.7372222222222262,0.4833333333333226,1.982500000000197,0.26222222222221897,4.315277777777912,0.82805555555559
52,u00,2013-05-18,0.0,0.08305555555555566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,5.2088888888890805,0.2902777777777734
53,u00,2013-05-19,0.0,0.0,0.0,0.3372222222222135,0.4202777777777702,0.6388888888888955,1.623611111111155,2.9297222222223414,0.34277777777776985,0.0,0.0,0.0
54,u00,2013-05-20,0.001388888888888889,5.585277777777979,0.08527777777777798,0.007222222222222223,5.170277777777979,0.31083333333332563,0.014166666666666668,1.4405555555555924,0.13583333333333333,0.013333333333333334,5.25611111111129,0.1977777777777775
55,u00,2013-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.502222222222218,0.4005555555555516,0.23027777777777592,0.0,0.0,0.0
56,u00,2013-05-23,0.0,0.0,0.0,1.7169444444444892,0.794444444444474,1.6250000000001565,2.765277777777903,1.3041666666666958,0.9663888888889436,0.013611111111111112,0.06861111111111125,0.17055555555555404
57,u00,2013-05-24,0.007222222222222223,5.702777777777978,0.029166666666666587,2.490277777777896,2.1347222222222886,0.47111111111109966,5.074722222222388,0.029999999999999916,0.2616666666666613,0.16000000000000003,4.408333333333509,0.6005555555555477
58,u00,2013-05-25,0.07250000000000008,5.731388888888894,0.05555555555555556,1.5969444444445295,0.5616666666666645,2.2116666666669174,0.9413888888889138,0.0033333333333333335,0.5388888888888819,1.9386111111112232,0.8500000000000171,0.712222222222238
59,u00,2013-05-26,0.0,5.960277777777973,0.0,0.051388888888888894,5.641944444444639,0.13416666666666643,0.10416666666666671,3.6933333333335265,0.7336111111111274,0.6433333333333418,2.6975000000000713,0.648611111111118
60,u00,2013-05-27,0.002777777777777778,5.438055555555791,0.061666666666666745,0.6500000000000099,1.2052777777778598,2.308055555555822,0.7505555555555578,2.056111111111172,1.7577777777779222,0.06611111111111123,4.072777777777929,0.7166666666666851
61,u00,2013-05-28,0.09638888888888922,5.436111111111291,0.20722222222221917,0.44694444444443326,1.6627777777778725,2.3705555555558298,1.8475000000000712,1.6663888888889846,0.9416666666667179,0.01388888888888889,4.6191666666668425,0.44388888888887773
62,u00,2013-05-29,0.35388888888888603,5.408055555555591,0.05611111111111118,0.3683333333333234,0.9102777777778128,1.5858333333334695,0.588055555555552,0.8397222222222392,1.9888888888891019,0.10944444444444483,3.550555555555699,0.9772222222222631
63,u00,2013-05-30,0.0,0.0,0.0,1.9550000000000551,0.17888888888888846,0.02249999999999996,1.0544444444444832,1.2380555555555934,1.9327777777779456,0.47861111111109866,0.08222222222222245,0.591944444444443
64,u00,2013-05-31,0.005833333333333334,5.679166666666862,0.09000000000000025,2.2794444444445916,1.0391666666667025,1.2122222222223185,1.9005555555556752,0.6188888888888905,1.8697222222224072,0.25861111111110596,4.191388888889043,0.6713888888888916
65,u00,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16555555555555504,0.08555555555555582,0.4527777777777641
66,u01,2013-03-27,0.0016666666666666668,5.843888888889086,0.0025,1.6008333333333946,1.6805555555556295,0.9963888888889488,1.0538888888889117,3.6838888888890167,0.15055555555555497,0.10361111111111117,1.4027777777778125,0.17527777777777612
67,u01,2013-03-28,0.0016666666666666668,5.945277777777974,0.0016666666666666668,0.4197222222222145,5.072222222222386,0.21111111111110942,3.1755555555557633,0.21222222222222117,0.8241666666667021,0.46194444444443694,2.576388888889011,1.5236111111112434
68,u01,2013-03-29,0.0,5.946944444444642,0.0002777777777777778,1.7730555555556384,1.054444444444522,1.3283333333334386,1.5600000000001055,1.2355555555555962,1.46555555555568,0.670277777777787,2.562500000000098,1.106666666666713
69,u01,2013-03-30,0.0,5.947777777777974,0.0005555555555555556,0.3580555555555504,3.7794444444445974,0.9372222222222711,0.8058333333333336,1.9202777777778595,1.51444444444457,0.7850000000000102,2.4319444444445173,1.019166666666714
70,u01,2013-03-31,0.0,5.996388888889087,0.0008333333333333333,0.3694444444444414,4.981944444444628,0.1961111111111098,1.4669444444445428,1.2452777777778057,1.2675000000001018,0.40388888888887925,3.03638888888903,1.0016666666667269
71,u01,2013-04-01,0.5566666666666593,3.9150000000001253,0.6138888888888848,1.0113888888889149,3.486388888889019,0.49083333333331813,2.5083333333334714,1.649166666666709,0.6716666666666792,0.8016666666666965,1.936666666666785,1.2211111111112005
72,u01,2013-04-02,0.0,5.945555555555752,0.0019444444444444446,0.36666666666665726,4.6508333333335035,0.2652777777777744,0.9902777777778088,3.100555555555659,0.4219444444444339,0.4452777777777666,2.501111111111245,1.3691666666667652
73,u01,2013-04-03,0.08138888888888901,5.583333333333519,0.15583333333333332,0.8263888888889164,1.3830555555556734,1.8408333333335252,0.8400000000000263,1.1313888888889196,2.119166666666901,1.1847222222222449,2.4519444444445453,0.6013888888888854
74,u01,2013-04-04,0.060833333333333336,5.163611111111286,0.2377777777777756,0.8069444444444691,3.673055555555699,0.5897222222222203,1.6066666666667826,0.8861111111111176,1.4780555555556856,0.28416666666666035,1.4572222222222877,2.421111111111377
75,u01,2013-04-05,0.0011111111111111111,5.948611111111308,0.0011111111111111111,1.0677777777778104,3.112777777777911,0.47194444444443,0.9861111111111684,0.5205555555555431,2.237500000000237,0.33472222222221804,2.125833333333414,1.3666666666667688
76,u01,2013-04-06,0.1219444444444448,5.486388888889071,0.14249999999999974,0.012777777777777779,5.874444444444639,0.005,1.2436111111111838,1.0600000000000769,1.4672222222223543,0.8394444444444653,1.0594444444444868,2.2841666666669234
77,u01,2013-04-07,0.0022222222222222222,5.634166666666851,0.17611111111111113,0.18527777777777757,5.235277777777957,0.08500000000000024,1.4058333333334136,0.9122222222222331,1.6769444444446124,0.679166666666683,1.6030555555555943,1.7805555555557342
78,u01,2013-04-08,0.12027777777777818,4.8086111111112615,0.359444444444437,0.8836111111111301,2.7913888888890046,0.7363888888889085,1.665277777777868,1.1802777777778297,1.0700000000000711,1.0452777777778155,1.0411111111111648,2.068888888889109
79,u01,2013-04-09,0.002777777777777778,5.887777777777972,0.0033333333333333335,0.1944444444444437,5.284166666666856,0.17972222222222203,0.8261111111111273,1.3377777777778592,1.9802777777779754,1.4244444444445343,1.3972222222222506,1.3955555555556756
80,u01,2013-04-10,0.002777777777777778,5.819722222222415,0.0025,0.9069444444444671,2.5077777777779113,1.1161111111111741,0.8136111111111227,1.3752777777778957,1.4780555555556825,1.9286111111112918,1.1752777777778065,1.2719444444445493
81,u01,2013-04-11,0.13249999999999976,4.966388888889057,0.01611111111111111,0.7758333333333473,3.3938888888890384,0.34888888888888187,1.7319444444445309,0.9480555555555958,1.3816666666667807,0.3508333333333263,1.9988888888889866,1.6827777777779447
82,u01,2013-04-12,0.11500000000000042,4.886388888889048,0.4799999999999871,1.350833333333394,1.3269444444445477,1.4183333333334591,1.1594444444444985,1.052777777777785,1.908333333333539,0.5016666666666556,1.9883333333334106,1.2983333333334275
83,u01,2013-04-13,0.0002777777777777778,5.899444444444642,0.0016666666666666668,0.49722222222220663,4.477777777777929,0.3044444444444373,1.547222222222325,0.9255555555555951,1.7244444444445948,0.5177777777777712,1.7663888888889745,1.8236111111112836
84,u01,2013-04-14,0.09027777777777805,4.526388888889031,0.5736111111111064,0.2869444444444403,5.417500000000178,0.11222222222222264,0.4669444444444367,3.110833333333448,0.8550000000000232,0.11194444444444487,3.69666666666681,0.7094444444444613
85,u01,2013-04-15,0.03249999999999992,5.671111111111304,0.046666666666666676,0.813333333333359,3.2788888888890293,0.636388888888894,1.2775000000000654,1.4119444444445042,1.0225000000000657,0.7802777777778085,2.528055555555656,0.8922222222222662
86,u01,2013-04-16,0.0002777777777777778,5.948611111111309,0.0025,0.0502777777777778,5.3891666666668465,0.12333333333333382,1.6819444444445104,1.358888888888968,1.279722222222304,0.24111111111110664,1.909722222222343,1.0980555555556182
87,u01,2013-04-17,0.502499999999987,4.776666666666822,0.17166666666666708,1.3758333333334158,2.370277777777911,0.8930555555555995,0.4108333333333214,2.4511111111112696,0.9463888888889375,1.4622222222223258,1.1047222222222453,1.2550000000000923
88,u01,2013-04-18,0.0019444444444444446,5.936666666666863,0.003888888888888889,0.7675000000000156,3.9350000000001426,0.42749999999998906,2.126111111111252,0.6252777777777845,1.0594444444445157,1.009722222222263,0.6555555555555602,2.423611111111377
89,u01,2013-04-19,0.0,5.900555555555753,0.001388888888888889,0.947500000000052,2.401666666666789,1.0847222222222963,1.648055555555675,0.8055555555555789,1.5069444444445836,0.25249999999999506,2.328611111111196,1.8980555555557332
90,u01,2013-04-20,0.07000000000000008,5.705555555555744,0.012777777777777779,1.1294444444444853,2.2600000000001073,0.6050000000000003,0.07666666666666686,1.4280555555555803,0.3422222222222138,0.6513888888888872,3.096944444444565,1.1205555555556166
91,u01,2013-04-21,0.0002777777777777778,5.890000000000197,0.0025,1.9252777777778753,1.7033333333334089,0.7508333333333462,0.9022222222222369,1.7841666666667553,1.286666666666762,0.4827777777777637,3.2144444444445592,1.2305555555556504
92,u01,2013-04-22,0.0,5.955555555555752,0.0,1.282222222222291,2.0636111111112196,1.1061111111111839,1.5944444444445287,0.7638888888889082,1.1600000000000597,0.4219444444444362,3.1566666666668395,0.7711111111111287
93,u01,2013-04-23,0.0005555555555555556,5.84333333333353,0.06,0.6566666666666765,4.553888888889044,0.2683333333333277,0.3752777777777744,5.0747222222223884,0.1530555555555558,0.5311111111111043,1.1913888888889583,1.836666666666854
94,u01,2013-04-24,0.05555555555555556,5.573888888889073,0.0022222222222222222,0.28694444444443845,4.446388888889044,0.4611111111110971,2.040555555555668,1.27416666666669,0.779722222222251,0.6069444444444482,0.5024999999999911,0.5063888888888741
95,u01,2013-04-25,2.119166666666746,0.4611111111110994,0.6297222222222207,1.7672222222223422,2.135000000000059,0.30777777777777054,1.7075000000001037,1.2536111111111674,1.1777777777778706,0.8255555555555847,0.8544444444444821,2.2713888888891414
96,u01,2013-04-26,0.34749999999999803,2.987222222222337,0.37499999999999767,1.149166666666728,1.4383333333333934,1.05388888888896,2.206666666666789,0.8397222222222381,1.0633333333333885,0.5130555555555442,1.771388888888949,1.7683333333334952
97,u01,2013-04-27,1.7375000000000353,1.6425000000000745,0.11277777777777812,1.561111111111213,0.6113888888888984,1.4966666666668,2.850555555555758,0.6077777777777758,0.9238888888889365,1.1422222222222556,1.163888888888934,1.5644444444445849
98,u01,2013-04-28,0.0,5.995277777777973,0.0005555555555555556,0.2972222222222173,5.166388888889059,0.20999999999999716,1.764722222222381,0.28999999999999343,1.5586111111112508,0.6238888888888842,2.4302777777779,1.284166666666763
99,u01,2013-04-29,0.0,5.958888888889087,0.0,0.0,5.956944444444643,0.0,0.0,5.958888888889088,0.0,2.156111111111159,2.8325000000000826,0.22861111111110727
100,u01,2013-04-30,0.0,5.958888888889088,0.0,0.05305555555555555,5.893611111111306,0.0008333333333333333,0.0,5.999722222222421,0.0,0.0,5.9591666666668655,0.0
101,u01,2013-05-01,0.0,5.959166666666865,0.0,0.0,5.956666666666865,0.0,0.0,5.958888888889088,0.0,0.0,5.956388888889088,0.0
102,u01,2013-05-02,0.0,5.958055555555754,0.0,0.0,5.999722222222422,0.0,0.03749999999999995,5.480000000000196,0.17277777777777623,0.0,5.9588888888890885,0.0
103,u01,2013-05-03,0.5333333333333348,2.5097222222223157,0.17305555555555405,1.624166666666754,1.6088888888889663,0.7113888888888981,1.2350000000000745,0.990555555555605,1.4455555555556798,0.4549999999999885,1.9375000000001192,1.6986111111112632
104,u01,2013-05-04,0.5266666666666694,2.40500000000011,0.3666666666666629,0.241666666666664,1.583611111111153,0.19888888888888828,0.0,0.0,0.0,1.2077777777778471,0.9600000000000072,1.3661111111112196
105,u01,2013-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.7288888888888987,0.35611111111110777,0.721111111111131,0.0,0.0,0.0
106,u01,2013-05-08,1.3638888888889071,2.0177777777778565,0.09055555555555574,0.562777777777776,3.0188888888890046,1.1241666666667451,1.46388888888898,0.6608333333333359,1.9272222222224178,1.7872222222222978,1.0183333333333486,0.9786111111111706
107,u01,2013-05-09,0.016388888888888887,1.6650000000001426,2.0847222222224526,0.5127777777777703,3.045000000000104,0.7030555555555713,1.8258333333334262,1.1063888888889217,0.9277777777778284,1.0355555555555878,0.5958333333333311,2.183055555555774
108,u01,2013-05-10,0.6994444444444465,1.9738888888889634,0.1419444444444441,1.197777777777829,1.3411111111111833,1.0177777777778407,1.4158333333334185,0.8722222222222468,1.599722222222372,0.6008333333333362,3.9297222222223445,0.4463888888888755
109,u01,2013-05-11,0.30805555555555014,3.5011111111112267,0.9608333333333784,2.4291666666668013,1.4047222222222682,0.25611111111110607,1.1919444444444849,1.1047222222222537,1.5497222222223652,0.8733333333333624,1.2736111111112227,1.7144444444446172
110,u01,2013-05-12,0.0,0.0,0.0,1.2916666666667642,0.2747222222222162,0.8136111111111443,1.1363888888889524,0.908888888888931,1.6650000000001548,0.2549999999999991,0.1533333333333326,0.18722222222222226
111,u01,2013-05-13,0.18472222222221987,5.124444444444609,0.2505555555555526,0.7230555555555669,4.640277777777938,0.11694444444444489,1.791944444444574,1.078055555555576,1.1091666666667321,0.5613888888888887,2.0705555555556843,1.6850000000001577
112,u01,2013-05-14,0.0019444444444444446,5.883055555555748,0.005833333333333334,0.7652777777777777,4.016944444444587,0.558888888888882,0.7261111111111405,1.8063888888890007,1.6813888888890498,0.8155555555555661,1.0972222222222539,2.0105555555557584
113,u01,2013-05-15,0.015555555555555557,5.654444444444632,0.14555555555555522,1.172222222222285,2.428055555555642,1.253055555555655,1.3302777777778891,2.8338888888889815,0.5624999999999936,1.2266666666667494,1.3122222222222448,1.907222222222424
114,u01,2013-05-16,0.5786111111111141,1.7013888888889683,0.705555555555573,0.9338888888889165,3.034722222222324,0.5980555555555593,2.401111111111272,0.4666666666666567,1.2241666666667566,0.8305555555555906,0.9944444444444933,1.9816666666668816
115,u01,2013-05-17,0.37249999999999645,3.3880555555556833,0.3502777777777729,0.30444444444443935,5.022500000000172,0.16638888888888756,1.7377777777778802,0.7136111111111242,1.6297222222223728,1.1663888888889418,2.2652777777778788,0.7466666666666887
116,u01,2013-05-18,0.0769444444444446,3.6705555555556946,0.5961111111111176,1.010277777777834,1.5883333333334124,0.9858333333333879,0.82500000000003,0.7238888888888914,2.4458333333336104,1.0122222222222759,1.3286111111111674,1.6463888888890506
117,u01,2013-05-19,0.0,5.956666666666864,0.0,0.0,5.956388888889088,0.0,0.0,5.958611111111311,0.0,0.1819444444444433,5.089166666666832,0.4719444444444299
118,u01,2013-05-20,0.0,5.958333333333532,0.0,0.0,5.958611111111309,0.0,0.0,5.950277777777976,0.0,0.0,5.958333333333532,0.0
119,u01,2013-05-21,0.0,5.956388888889088,0.0,0.0,5.958611111111309,0.0,0.0,5.956388888889088,0.0,0.0,5.999722222222418,0.0
120,u01,2013-05-22,0.0,5.958333333333532,0.0,0.0,5.959444444444643,0.0,0.0,5.999722222222421,0.0,0.0,5.958611111111311,0.0
121,u01,2013-05-23,0.0,5.958888888889088,0.0,0.0,5.9591666666668655,0.0,0.0,5.956944444444643,0.0,0.0,5.9527777777779765,0.0
122,u01,2013-05-24,0.0,5.960000000000199,0.0,0.0,3.8144444444445633,0.0,0.0,0.0,0.0,0.0,5.958055555555753,0.0
123,u01,2013-05-25,0.0,5.901111111111308,0.05138888888888889,0.6563888888888992,2.976111111111219,1.12638888888897,0.9925000000000403,0.9561111111111231,2.165833333333558,0.0008333333333333333,1.5522222222222588,0.0025
