,uid,date,max_distance_afternoon,max_distance_evening,max_distance_morning,max_distance_night,mean_speed_afternoon,mean_speed_evening,mean_speed_morning,mean_speed_night,speed_variance_afternoon,speed_variance_evening,speed_variance_morning,speed_variance_night,total_distance_afternoon,total_distance_evening,total_distance_morning,total_distance_night,var_distance_afternoon,var_distance_evening,var_distance_morning,var_distance_night,area_convex_hull_afternoon,area_convex_hull_evening,area_convex_hull_morning,area_convex_hull_night,home_stay_morning,home_stay_afternoon,home_stay_evening,home_stay_night,nothome_stay_morning,nothome_stay_afternoon,nothome_stay_evening,nothome_stay_night
10,u00,2013-04-06,9.586339170754972,24.565545557211724,23.111577381215227,21.49460209443996,14.090329348686977,15.670634758005933,17.13270449066471,12.79693563627741,154.06430399827755,329.7751007990397,478.88080924199033,458.31552911175794,79.84519964255952,95.20285461242088,97.08532544710003,72.51596860557197,17.336839154368157,59.25947747382881,51.89094975871049,48.939295182545294,16.08118833434898,110.69036768529668,4.799992964194252,0.3510206886283941,2.000277777777778,0.0,3.6661111111111113,5.666944444444445,3.999722222222222,5.0,0.3338888888888889,3.3330555555555557
11,u00,2013-04-07,7.899792127821143,8.103543439565337,0.00043481711069687977,0.0008334372486493663,2.792290079224937,1.464427860336218,0.00015346486259889874,0.00042467844132724634,61.9234162836512,34.08833731795213,1.8767572916835038e-07,4.7198904412103546e-07,15.823061733528217,8.36325817067925,0.0008696342213937595,0.002264951687078647,6.5237715407823815,3.6380208839195722,1.977159945148054e-08,5.034429522357608e-08,0.03135062460010468,0.5803235646491016,0.0,0.23063651966288556,2.000277777777778,0.0,3.6666666666666665,5.333611111111111,3.999722222222222,5.0,0.3333333333333333,3.6663888888888887
12,u00,2013-04-08,1.0923256317661552,10.312239099044683,7.352407789745601,1.6971309442673284,0.6145364397593956,2.7846959191036254,1.2988034162485482,0.30006851591698197,0.9287421893973739,56.369658042428036,28.61525088326767,1.5244744895245639,3.4823314672251446,15.73647239669567,7.35988602540844,1.7003882568628976,0.09944910184283334,5.885828693658419,3.002857439985508,0.1599779781863591,0.2820273316822025,6.034031661459769,0.0071956189374497775,0.14669122800776974,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.3330555555555557
13,u00,2013-04-09,8.8256467776102,7.074908300457043,0.0005613397697526684,23.111959375359618,5.829684216363852,1.5887930272216495,0.00024794160327160466,570.9244217095406,86.97349576171635,26.41353820474738,3.188864838679428e-07,5311799.755234167,32.382420467045115,9.003246369318859,0.001405002418539093,81.32910959702892,8.839675128461133,2.777778704208526,3.372708170324136e-08,55.35005667020454,3.6219464441826954,4.083497460630015,0.03328315386455215,5.567464752157055,2.000277777777778,0.0,3.6663888888888887,5.666944444444445,3.999722222222222,5.0,0.33361111111111114,3.3330555555555557
14,u00,2013-04-10,0.9117485363705639,3.362252382536292,7.045230103479528,0.019829406413257703,0.5137038284766811,2.0428090739384532,1.3215980905594227,0.00744818861679963,0.757068619251218,13.085066892559553,29.686089299883193,0.0003790812559552483,3.002095836274025,9.565136366746914,7.045998860367836,0.04220310179261653,0.08101838358443329,1.3781674736064216,2.7574794615606377,3.9972558957403084e-05,0.058377721827464556,0.257765110271397,0.025955263875329048,0.09420401559616093,2.000277777777778,0.0,2.663611111111111,5.666944444444445,3.999722222222222,5.0,1.3363888888888888,3.3330555555555557
15,u00,2013-04-11,7.254955301924554,6.140442980886487,7.108854012004088,0.0,1.561623408111234,1.8758378609935227,0.6692435785359497,0.0,27.439112752526775,15.371594188506842,7.166191478585662,0.0,8.854022230307697,11.453730073780152,7.108854012004088,0.0,2.8892671079358827,2.1761581946714945,2.9726944331756835,0.0,0.7783261551528872,5.782984301881756,0.0,0.0,2.000277777777778,0.0,3.6663888888888887,5.602222222222222,3.999722222222222,5.0,0.33361111111111114,3.397777777777778
16,u00,2013-04-12,1.1342054208052188,0.673057263070662,7.371943870312865,0.001534826211421023,0.5283556901726638,0.3777794680284374,1.2156630740188799,0.0010849872557562082,1.0062481829123167,0.504960533228163,25.006018420806438,1.4557432948935846e-06,3.020547214945607,2.132997221265358,7.386270123941455,0.006149890359388859,0.10753019179380092,0.05329420086739744,3.01851353270127,1.5956083454663582e-07,0.09104228105166434,0.10192814196104114,0.32246575333578115,0.2071016685119934,2.000277777777778,0.0,3.633888888888889,5.667777777777777,3.999722222222222,5.0,0.3661111111111111,3.332222222222222
17,u00,2013-04-13,0.0009826298754813318,32.21240203139649,0.0003615777191318504,0.33845711494263814,0.0007815058491884105,15.75213622144381,0.00031903916393986805,0.06000179397472617,7.914783907160402e-07,346.4081360898365,2.5955426972499746e-07,0.06061131341787574,0.004428533145400993,110.48481258240923,0.001807888595659252,0.3400101658567816,8.653905235860075e-08,90.30536164467225,2.7771238736007956e-08,0.0063606615555959955,0.03322758818621656,12.158480847691528,0.0,0.04625374749572833,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.3330555555555557
18,u00,2013-04-14,8.130744199616414,7.90295682175771,3.4806938619737773,7.896310052306347,7.711048293798886,1.3955136882984998,1.0449348170184325,479.5193723022955,175.9244018020746,33.062735870165355,8.573709959816407,2471792.333166027,40.0562701271216,7.907910900358164,6.961387723947555,31.726942052238623,13.323077886348477,3.469562354513256,1.4134434720912248,11.04682659379684,1.1143325855660384,0.09868586832615582,0.0,2.1913760092702566,2.000277777777778,0.0,3.6666666666666665,5.333611111111111,3.999722222222222,5.0,0.3333333333333333,3.6663888888888887
19,u00,2013-04-15,0.9186445211365092,7.90354590603426,21.4911508628208,1.3472156182312651,0.4609470414655841,1.7672830759215294,11.824510014225659,0.24577976481217945,0.6628812026287471,32.43402373199028,360.0776082230837,0.9576556293269464,2.6120370272129287,10.014519159175185,66.95795304702222,1.3929526021598544,0.070632420049677,3.4110779477162403,38.47255553297481,0.10051900392459351,0.16116375230044164,2.123209389487966,16.16479818188754,0.006790297226083068,2.000277777777778,0.0,3.6666666666666665,5.668611111111111,3.999722222222222,5.0,0.3333333333333333,3.3313888888888887
20,u00,2013-04-16,1.837863358157765,1.3194994776287958,0.02332459256654119,0.030345869669295346,2.1029226590623535,1.2150991905045758,0.01056602132091412,0.02056747478311392,2.3618978771764407,1.918184254691302,0.00050128312341176,0.001002668788132362,11.916561734686669,6.8054674501593295,0.05245241858623858,0.11659721188910174,0.27429390402933135,0.20886643963358711,5.097345096103289e-05,0.00010771846387225219,0.483482548427893,0.6202010567265813,0.030678469992864214,0.07666976370700769,2.000277777777778,0.0,3.8402777777777777,5.666944444444445,3.999722222222222,5.0,0.1597222222222222,3.3330555555555557
21,u00,2013-04-17,0.9121336962011909,0.5222711215241496,7.901884948737671,7.90706588514312,0.5723679160501502,0.2824502736965751,2.7929646362554723,1.5841499521101765,0.6877746519535322,0.2987140403923261,60.53963316651274,37.50376134478987,3.2498953195793585,1.5896145394787806,15.826621543798945,7.920749760550882,0.07448567800841815,0.030895426698108238,6.379112283189473,3.906706253377079,0.2088406101014276,0.10384951140975254,1.6505186384925534,0.015832874038038812,2.000277777777778,0.0,3.6683333333333334,5.000277777777778,3.999722222222222,5.0,0.33166666666666667,3.999722222222222
22,u00,2013-04-18,0.47870664213393593,6.743869202445402,1.2478840112366645,7.902238884119563,0.2501381765750798,0.6395327319877083,0.24149381121036945,1.3946097440699425,0.15540648277873176,5.977769840834593,0.9900107827912179,33.059031152545685,1.4174496672587855,6.994547857419873,1.2488048195255639,7.902788549729674,0.016637887387705132,2.5165923884498773,0.08650445386834625,3.469159364445711,0.018366674451828588,0.04266697926286356,0.0008880151660767385,0.058532009332815084,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.3330555555555557
23,u00,2013-04-19,7.3025990067244,80.7143481406179,0.052819446018636335,21.492196231650123,5.154682499586154,41.466638196069326,0.018735825549781353,12.935047143600846,79.21751721107567,1686.3194582264728,0.0028030033289440223,493.3933157875037,29.298578610696737,253.14412942733352,0.10571828106934836,75.72348551776747,8.552121244258984,449.3433739192505,0.00029137597975161894,53.374207377478356,0.17179973091600967,5484.457361559078,0.05948013741359906,0.004097197249779939,2.000277777777778,0.0,1.1994444444444445,5.666944444444445,3.999722222222222,5.0,2.8005555555555555,3.3330555555555557
24,u00,2013-04-20,20.50803186645114,36.78352880172858,0.06360546546040852,16.232097594703443,3.9978811977796984,58.193781672330424,0.025648792994510377,0.7893152305643913,220.02753618206214,10064.035290919579,0.003877518885699202,2.756279482159234,22.69219176765935,196.4048993706064,0.14534316030222547,16.295737230840135,23.185199708585806,221.82081068753655,0.0004095530388440992,43.84530525632643,12.27697296224323,3380.3924748839427,0.115072839909876,0.517007244968977,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
25,u00,2013-04-21,0.048502053896411414,0.3308373530957875,0.04002285219021609,23.49887185763609,0.026616755828593883,0.07909731383484558,0.016009140876086438,5.248595467899238,0.0023549362185029486,0.09182149819786876,0.0017848948342901576,286.96483794756944,0.14991074686583197,0.34757425601993674,0.08004570438043218,30.567574078633744,0.0002436223146349945,0.00639958589328099,0.00018688001470131991,32.26914005646297,0.09351479712882846,0.20181380885314673,0.0,12.077100737139466,2.3336111111111113,0.0,3.272222222222222,5.679444444444444,3.6663888888888887,5.0,0.7277777777777777,3.3205555555555555
26,u00,2013-04-22,0.8235026550950739,0.5344486710963151,4.186614957522068,0.3319505653998084,0.4940953611656365,0.2134664272078562,1.2271313229291358,0.07142002062691767,0.7325669096138028,0.23407176365017499,12.46061921984358,0.05731834654481846,2.784468000714993,0.998541461065818,6.954031778931871,0.4045114830210473,0.07480843838449487,0.024567277624191922,1.3123536972484633,0.006026059198646127,0.11117140319824638,0.13620006456542166,2.0770568395001976,0.031047363075449814,2.0033333333333334,0.0,2.6666666666666665,5.645555555555555,3.9966666666666666,5.0,1.3333333333333333,3.3544444444444443
27,u00,2013-04-23,0.22047669448190868,0.3203806897278171,6.749653031414212,0.30857018501006284,0.14935825480659756,0.10362920208939858,1.187870512139764,0.07565415883970222,0.05320351167696095,0.06562363779216646,23.957056482670044,0.04876979141888889,0.846239218940922,0.5883980157621462,6.753690331908543,0.42858922153034495,0.005702317093327544,0.006949478897388743,2.5308118777383855,0.005135465849317203,0.004107738386631893,0.029141144404374392,0.0041627787083172735,0.02260531331586126,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.3330555555555557
28,u00,2013-04-24,10.246403359754927,6.428634067071524,0.0,6.74744346594499,2.69764153298071,0.3322354555082932,0.0,1.357801528883676,59.69851020101584,1.4916154421779855,0.0,23.978031001843846,15.28993007856451,6.454272281873432,0.0,7.689127589970054,6.288122582714124,2.753589289158445,0.0,2.514715666142106,7.155767758440805,0.030113566001987342,0.0,1.2320711299973617,2.000277777777778,0.0,3.7508333333333335,5.666666666666667,3.999722222222222,5.0,0.24916666666666668,3.3333333333333335
29,u00,2013-04-25,0.5164930927399274,0.6149404729928653,5.456540989021749,6.947602357735823,0.13391501946123371,0.7851104106512675,1.3207887344008018,2.456804617975066,0.14137274341660538,1.1662127330696175,17.634085433565595,47.80830294721364,0.7556076562543119,0.9026792306921958,7.3479753247302915,13.921839083328994,0.01485266629055243,0.046690415459557426,1.743313006470999,5.0368245265668,0.019152879635625984,0.03265527242060374,3.2969592089007245,0.1334148448202952,2.0219444444444443,0.0,0.0002777777777777778,5.666944444444445,3.9780555555555557,5.0,3.999722222222222,3.3330555555555557
30,u00,2013-04-26,1.1199061969349207,0.561085266731572,7.08220205941178,0.009928347783946391,0.608395385295686,0.29256385453980194,1.4427232797548608,0.011336383540389839,1.0460293983576656,0.24698239026702098,26.53737535735048,0.00015001351362798528,3.4528879951511313,1.659419830365086,8.191266480604,0.037787628955221475,0.11224149753578508,0.02642073274582174,2.8016136234837523,1.629846617224083e-05,0.08302346785179752,0.06118100235571272,3.5805287257050042,0.011678395942375533,2.000277777777778,0.0,3.6666666666666665,3.3336111111111113,3.999722222222222,5.0,0.3333333333333333,5.666388888888889
31,u00,2013-04-27,2.979290897706546,19.282011190236833,0.0052421870172048345,7.3673505307083405,1.432262716777566,5.689502003621048,0.002775275479696677,1.2999608135787017,8.020568300062529,138.09666420163103,3.818984685818621e-05,28.634292509775463,8.149879610262314,41.879281879526374,0.015726561051614504,7.37870222600545,0.8596695984340779,28.75189830820316,4.0412536357869e-06,3.014892801779974,0.7613250376840079,56.183184224392015,0.0,0.06021635061799193,2.000277777777778,0.0,3.5294444444444446,5.666944444444445,3.999722222222222,5.0,0.47055555555555556,3.3330555555555557
32,u00,2013-04-28,0.01689235573540794,6.933312811235799,0.0,7.363468370497549,0.00637666272989123,1.8093615850789433,0.0,6.5707758213520195,0.0002467043833874264,31.713302611471114,0.0,115.97353395166978,0.03667810362386236,6.974770055412989,0.0,12.257556995245288,2.5953355318449875e-05,2.8256008071559413,0.0,12.029989558906507,0.04691481551062773,0.0006158750726825684,0.0,2.6537877263791505,0.0,0.0,3.6666666666666665,2.0011111111111113,6.0,5.0,0.3333333333333333,6.998888888888889
33,u00,2013-04-29,0.37646791290682324,0.38493784948810644,6.5886874527752335,0.26659589252852384,0.22403182166888105,0.10635311630579933,1.0502683535354183,1.3450700332762369,0.17533985908450428,0.08106657459295726,16.74302417170642,26.253971187000086,1.2765872908140625,0.5962593280240721,6.853667881738555,0.5986497581327939,0.018834869154578784,0.007984147872604538,2.4037886020641746,0.007199946529860478,0.04331184430967036,0.0062971986331981705,0.5093760685289626,0.03837111200866836,2.000277777777778,0.0,3.8316666666666666,5.666944444444445,3.999722222222222,5.0,0.16833333333333333,3.3330555555555557
34,u00,2013-04-30,0.007693642119915681,2.000937005440524,0.05734183037088337,4.19604690423364,0.013491080425460447,0.766297752331678,0.026328168340369294,1.2156066111646642,6.689809531186365e-05,2.6612719605247226,0.010160976225943627,11.701254328617253,0.03597621446789452,3.579867337736087,0.06752428643083455,6.941228196058812,8.751009279347757e-06,0.27944699157670116,0.000181420193057154,1.3131234146204507,0.0032613149397738126,0.03543079994178035,0.03456743657037234,2.4962491690425743,2.000277777777778,0.0,3.665,5.666944444444445,3.999722222222222,5.0,0.335,3.3330555555555557
35,u00,2013-05-01,1.9956734469842787,54.43598885087031,0.019803203584249186,6.442272280896406,1.160433985152727,43.9682986565008,0.0043024547575863025,1.6155165199925188,3.464381156501487,1797.2242037777198,0.00020300672127959498,22.098304481466087,6.5517882800491485,188.9503729107509,0.02438057695965571,9.145996447478664,0.4603170574439992,323.6926003820558,2.13437272028038e-05,2.3197385730085296,0.09959353302450688,1024.1199579853308,0.01169631316552484,4.1393313440987365,2.000277777777778,0.0,0.0,5.666944444444445,3.999722222222222,5.0,4.0,3.3330555555555557
36,u00,2013-05-02,0.0,0.03829894188768117,0.03326053262703741,0.0,0.0,0.1148968256630435,43.06264039986925,0.0,0.0,0.0,3691.5858458715265,0.0,0.0,0.03829894188768117,0.05715645835524864,0.0,0.0,0.0007334044748579895,0.00029416235990199183,0.0,0.0,0.0,3.8011020561663184e-05,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
37,u00,2013-05-03,0.3257089730294286,0.24866905347177803,0.1292166503609376,0.03018375776646451,0.27860460290518785,0.11886978212010951,0.0698785491746555,0.032907304002790905,0.21879964162559173,0.05587911377020509,0.010403740884793117,0.0008135386574623611,0.37144356816436563,0.3566093463603285,0.30280704642350714,0.18647472268248177,0.019958777381037483,0.005675925095713516,0.0011058044077515601,9.176044826202092e-05,0.0012502095005364198,0.00032719533461176144,0.0035778054631833795,0.04718423878003116,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
38,u00,2013-05-04,0.0,0.37213857463969463,0.0,0.35407334694883646,0.0,0.12852509638612877,0.0,0.10310808505574218,0.0,0.05852510822475802,0.0,0.06983539860090765,0.0,0.7556932008754365,0.0,0.5499097869639582,0.0,0.024103034563837524,0.0,0.007344006159515212,0.0,0.039050659146311,0.0,0.049463957730722576,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
39,u00,2013-05-05,2.091071211190246,2.7518041971665683,1.720249203070333,0.0,3.967925517890496,0.5267110547754112,0.5157325328566588,0.0,34.956796786934014,0.6643168849233988,0.21111248064055002,0.0,7.9980941238612715,5.491428396359532,2.2183372553342506,0.0,0.8424016274958996,1.1421445173881406,0.7835044845021066,0.0,3.555401407981288,0.0968324214563064,0.4277614130658954,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
40,u00,2013-05-06,22.956815906362227,0.49210231676201965,0.10164869663001924,0.01148905642558917,2.3263180927754377,1.4091261679829623,3.360453649803752,0.013683174449937486,10.545206100062053,1.2177271127586171,65.93364587258246,7.001336272634747e-05,28.63341389412758,1.398781656548189,0.1448817955796064,0.07753798854964575,51.09470054561149,0.04221437878708104,0.0013043869186685128,8.47739503872703e-06,20.718448910891585,0.021691505788285177,0.035343449339661534,0.0527246096190169,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
41,u00,2013-05-07,0.028092888452288238,0.0,0.8866538717805057,0.0,0.019216112184730696,0.0,10.793121297189437,0.0,0.0,0.0,84.5874280222207,0.0,0.028092888452288238,0.0,1.3566970410425048,0.0,0.0003946051907963549,0.0,0.1550266420963349,0.0,8.595190811055997e-15,0.0,0.02742764164261812,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
42,u00,2013-05-08,0.14226622472303382,0.0,0.29816875063470255,0.0,8.470622736809954,0.0,2.217784095630019,0.0,280.5297801903733,0.0,0.0,0.0,0.2915720296013081,0.0,0.29816875063470255,0.0,0.0035957351732385495,0.0,0.04445230192752972,0.0,3.4380763244223986e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,9.0
43,u00,2013-05-09,6.693641789072715,0.7881117734508927,0.0006133013629898136,115.02825948190016,1.3712819862074184,0.3355001366336401,0.00034289040837490447,21.850278809950858,27.767269309780044,0.45171057178852464,3.135844853128855e-07,1431.4954707420231,7.199423320710264,2.0373084437213396,0.0019430456474577916,190.32552586596887,2.4706803280928358,0.06790278210822603,3.3518913186911636e-08,1894.6861855990894,1.3631051346310723,0.020371631784688177,0.0010950261744805114,803.7405919343147,2.000277777777778,0.0,3.3330555555555557,0.6666666666666666,3.999722222222222,5.0,0.6669444444444445,8.333333333333334
44,u00,2013-05-10,0.8072692990799033,6.737947013282786,7.04388645729722,0.0030622892353037124,0.46154780855772676,0.7706915274138874,0.6600893181557161,0.0009521876343202601,0.511410318738512,6.345499362925784,6.971486527092452,4.591350537055804e-06,2.6142744308620625,7.478568538481337,7.04388645729722,0.005395729927814807,0.05470989871083566,2.648944265017782,2.918608024899717,4.857379072687954e-07,0.010308397478734296,1.2438061009405763,0.0,0.12428860547540911,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.3330555555555557
45,u00,2013-05-11,7.452016690352083,10.988275460996869,0.0,0.0027454966531401536,3.8680114478365537,2.801429952144796,0.0,0.00048449940937767417,55.793391080493066,68.18361313655343,0.0,3.990574520684359e-06,20.377582722493955,15.64125794193491,0.0,0.0027454966531401536,5.754574159800133,6.917403211431762,0.0,4.1876399291132137e-07,1.1211015915674005,2.2360368695125077,0.0,0.0,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.3330555555555557
46,u00,2013-05-12,7.217085536446168,4.72624282833414,0.00015088114424486451,7.1777083388120735,1.4802468891004423,1.4093826061163381,2.6626084278505506e-05,2.501387662742449,18.05684240931348,9.43481286014071,1.2052122188103325e-08,49.79519405070964,10.052255547245363,10.124710677301604,0.00015088114424486451,14.17453008887388,2.9754760776211975,1.8308144751031823,1.2647288715910895e-09,5.245963642219615,4.041922268310448,0.4646699654395069,0.0,8.346947500746207,2.000277777777778,0.0,3.334722222222222,5.666944444444445,3.999722222222222,5.0,0.6652777777777777,3.3330555555555557
47,u00,2013-05-13,0.652832333030526,6.761495816548728,6.793228507815071,0.0025952392056261707,0.3987538186737817,1.4564682311120367,1.2098457736882542,0.0004579833892281478,0.40327477957289776,13.040315094855742,24.405170696635047,3.5657293417513187e-06,2.2599863020867956,7.719048561585364,6.855792717566773,0.0025952392056261707,0.043173251657526855,2.5185097186549665,2.561210063966879,3.7418147413439764e-07,0.07586163727022428,1.230668877884167,0.13194763292573852,0.0,2.000277777777778,0.0,3.6663888888888887,5.666944444444445,3.999722222222222,5.0,0.33361111111111114,3.3330555555555557
48,u00,2013-05-14,11.956339516506722,7.4525452975594835,11.704465704977306,0.0027548064443839652,1.7693647374220824,85.06005736063418,2.1775605498107455,0.0007258734979100141,47.277476762028606,110831.56165205645,64.20691636692814,3.922696233929652e-06,12.374956658682533,27.01192089546099,12.945310069429292,0.0041132831548234125,7.917396858356807,7.9118717689797275,7.601365504848589,4.1346902144742097e-07,0.18250853583175633,0.8611832428638253,0.8437403790668331,0.014665596942410644,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.3330555555555557
49,u00,2013-05-15,0.3465952392254823,0.6376884336761636,7.361748215906516,0.00013461514406838446,0.21424244710023793,0.2909833583619028,0.6498367843773988,3.585837831513081e-05,0.1014672669916367,0.31338720156673366,7.178893387609284,9.356156413958487e-09,1.2132343392001863,1.6424969473858508,7.361748215906516,0.0002031974771190746,0.01086764259078766,0.03329481302022792,3.0108520441334874,9.863587666091836e-10,0.03706914140563007,0.11730564251500161,1.1001844238151676e-12,0.17002046003100757,2.000277777777778,0.0,3.698888888888889,5.666944444444445,3.999722222222222,5.0,0.3011111111111111,3.3330555555555557
