,Unnamed: 0_x,uid,date,number_places_morning,number_places_afternoon,number_places_evening,number_places_night,variance_time_spent_morning,variance_time_spent_afternoon,variance_time_spent_evening,variance_time_spent_night,time_spent_morning_firstplace,time_spent_afternoon_firstplace,time_spent_evening_firstplace,time_spent_night_firstplace,time_spent_morning_secondplace,time_spent_afternoon_secondplace,time_spent_evening_secondplace,time_spent_night_secondplace,time_spent_morning_thirdplace,time_spent_afternoon_thirdplace,time_spent_evening_thirdplace,time_spent_night_thirdplace,Unnamed: 0_y,time_spent_morning_1stplace,time_spent_afternoon_1stplace,time_spent_evening_1stplace,time_spent_night_1stplace,time_spent_morning_2ndplace,time_spent_afternoon_2ndplace,time_spent_evening_2ndplace,time_spent_night_2ndplace,time_spent_morning_3rdplace,time_spent_afternoon_3rdplace,time_spent_evening_3rdplace,time_spent_night_3rdplace,time_spent_morning_4thplace,time_spent_afternoon_4thplace,time_spent_evening_4thplace,time_spent_night_4thplace,time_spent_morning_5thplace,time_spent_afternoon_5thplace,time_spent_evening_5thplace,time_spent_night_5thplace,time_spent_morning_6thplace,time_spent_afternoon_6thplace,time_spent_evening_6thplace,time_spent_night_6thplace,time_spent_morning_7thplace,time_spent_afternoon_7thplace,time_spent_evening_7thplace,time_spent_night_7thplace,Unnamed: 0,max_distance_afternoon,max_distance_evening,max_distance_morning,max_distance_night,mean_speed_afternoon,mean_speed_evening,mean_speed_morning,mean_speed_night,speed_variance_afternoon,speed_variance_evening,speed_variance_morning,speed_variance_night,total_distance_afternoon,total_distance_evening,total_distance_morning,total_distance_night,var_distance_afternoon,var_distance_evening,var_distance_morning,var_distance_night,area_convex_hull_afternoon,area_convex_hull_evening,area_convex_hull_morning,area_convex_hull_night,home_stay_morning,home_stay_afternoon,home_stay_evening,home_stay_night,nothome_stay_morning,nothome_stay_afternoon,nothome_stay_evening,nothome_stay_night
10,10,u00,2013-04-06,3,2,2,3,1.2095885459533608,1.777777777777778,7.716049382715377e-08,0.4691358024691358,5.666666666666667,4.666666666666667,0.6661111111111111,2.333333333333333,3.6666666666666665,2.333333333333333,0.6666666666666666,2.0,4.0,0.0,0.0,4.0,10,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9.586339170754972,24.565545557211724,23.111577381215227,21.49460209443996,14.090329348686977,15.670634758005932,17.13270449066471,12.79693563627741,154.06430399827755,329.7751007990397,478.88080924199033,458.31552911175794,79.84519964255952,95.20285461242088,97.08532544710005,72.51596860557197,17.336839154368157,59.25947747382881,51.89094975871049,48.939295182545294,16.08118833434898,110.69036768529668,4.799992964194252,0.3510206886283941,2.000277777777778,0.0,3.6661111111111113,5.666944444444445,3.999722222222222,5.0,0.3338888888888889,3.333055555555556
11,11,u00,2013-04-07,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.780555555555556,4.666666666666667,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,5.666666666666667,5.780555555555556,5.666666666666667,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7.899792127821143,8.103543439565337,0.0004348171106968,0.0008334372486493,2.792290079224937,1.464427860336218,0.0001534648625988,0.0004246784413272,61.9234162836512,34.08833731795213,1.876757291683504e-07,4.7198904412103546e-07,15.823061733528217,8.36325817067925,0.0008696342213937,0.0022649516870786,6.5237715407823815,3.638020883919572,1.9771599451480543e-08,5.034429522357608e-08,0.0313506246001046,0.5803235646491016,0.0,0.2306365196628855,2.000277777777778,0.0,3.6666666666666665,5.333611111111111,3.999722222222222,5.0,0.3333333333333333,3.6663888888888887
12,12,u00,2013-04-08,1,3,2,1,0.0,1.283950617283951,0.2502778549382716,0.0,5.333333333333333,3.0,2.333333333333333,5.333333333333333,0.0,3.6666666666666665,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,12,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.0923256317661552,10.312239099044683,7.352407789745601,1.6971309442673284,0.6145364397593956,2.7846959191036254,1.2988034162485482,0.3000685159169819,0.928742189397374,56.36965804242804,28.61525088326767,1.524474489524564,3.4823314672251446,15.73647239669567,7.35988602540844,1.7003882568628976,0.0994491018428333,5.885828693658419,3.002857439985508,0.1599779781863591,0.2820273316822025,6.034031661459769,0.0071956189374497,0.1466912280077697,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.333055555555556
13,13,u00,2013-04-09,1,2,2,3,0.0,0.2501389081790123,0.9997222415123456,0.5188890432098764,5.666666666666667,2.333333333333333,3.6663888888888887,5.666666666666667,0.0,1.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.6666666666666666,13,5.666666666666667,5.666666666666667,5.666388888888889,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,8.8256467776102,7.074908300457043,0.0005613397697526,23.111959375359618,5.829684216363852,1.5887930272216495,0.0002479416032716,570.9244217095406,86.97349576171635,26.41353820474738,3.188864838679428e-07,5311799.755234167,32.382420467045115,9.003246369318859,0.001405002418539,81.32910959702892,8.839675128461133,2.777778704208526,3.372708170324136e-08,55.35005667020454,3.621946444182696,4.083497460630015,0.0332831538645521,5.567464752157055,2.000277777777778,0.0,3.6663888888888887,5.666944444444445,3.999722222222222,5.0,0.3336111111111111,3.333055555555556
14,14,u00,2013-04-10,1,4,3,1,0.0,0.1837197916666667,0.4529228566529493,0.0,5.333333333333333,1.6666666666666667,2.333333333333333,5.666666666666667,0.0,1.0,1.3333333333333333,0.0,0.0,1.0002777777777778,0.6666666666666666,0.0,14,5.646944444444444,5.669444444444444,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.911748536370564,3.362252382536292,7.045230103479528,0.0198294064132577,0.5137038284766811,2.042809073938453,1.321598090559423,0.0074481886167996,0.757068619251218,13.085066892559553,29.686089299883196,0.0003790812559552,3.002095836274025,9.565136366746914,7.045998860367836,0.0422031017926165,0.0810183835844332,1.3781674736064216,2.7574794615606377,3.997255895740309e-05,0.0583777218274645,0.257765110271397,0.025955263875329,0.0942040155961609,2.000277777777778,0.0,2.663611111111111,5.666944444444445,3.999722222222222,5.0,1.3363888888888888,3.333055555555556
15,15,u00,2013-04-11,1,3,3,1,0.0,2.2468519032921805,0.024711951303155,0.0,5.0,4.333333333333333,1.3330555555555557,5.601944444444444,0.0,1.0,1.3333333333333333,0.0,0.0,0.6669444444444445,0.6666666666666666,0.0,15,5.663888888888889,5.666666666666667,5.666666666666667,5.601944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,7.254955301924554,6.140442980886487,7.108854012004088,0.0,1.561623408111234,1.875837860993523,0.6692435785359497,0.0,27.43911275252677,15.371594188506842,7.166191478585662,0.0,8.854022230307697,11.453730073780152,7.108854012004088,0.0,2.8892671079358827,2.1761581946714945,2.9726944331756835,0.0,0.7783261551528872,5.782984301881756,0.0,0.0,2.000277777777778,0.0,3.6663888888888887,5.602222222222222,3.999722222222222,5.0,0.3336111111111111,3.397777777777778
16,16,u00,2013-04-12,1,3,3,1,0.0,0.8888888888888887,0.6284776920438957,0.0,5.309166666666667,1.6666666666666667,3.0,5.6675,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,3.6666666666666665,0.6380555555555556,0.0,16,5.666666666666667,5.666666666666667,5.6338888888888885,5.6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.1342054208052188,0.673057263070662,7.371943870312865,0.001534826211421,0.5283556901726638,0.3777794680284374,1.21566307401888,0.0010849872557562,1.0062481829123169,0.504960533228163,25.00601842080644,1.4557432948935846e-06,3.020547214945607,2.132997221265358,7.386270123941455,0.0061498903593888,0.1075301917938009,0.0532942008673974,3.01851353270127,1.5956083454663582e-07,0.0910422810516643,0.1019281419610411,0.3224657533357811,0.2071016685119934,2.000277777777778,0.0,3.633888888888889,5.667777777777777,3.999722222222222,5.0,0.3661111111111111,3.332222222222222
17,17,u00,2013-04-13,1,1,4,1,0.0,0.0,1.6875347752700616,0.0,5.666666666666667,5.666666666666667,3.6666666666666665,5.333333333333333,0.0,0.0,0.9147222222222222,0.0,0.0,0.0,0.6666666666666666,0.0,17,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0009826298754813,32.21240203139649,0.0003615777191318,0.3384571149426381,0.0007815058491884,15.75213622144381,0.0003190391639398,0.0600017939747261,7.914783907160402e-07,346.4081360898365,2.5955426972499746e-07,0.0606113134178757,0.0044285331454009,110.48481258240923,0.0018078885956592,0.3400101658567816,8.653905235860076e-08,90.30536164467225,2.777123873600796e-08,0.0063606615555959,0.0332275881862165,12.158480847691528,0.0,0.0462537474957283,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.333055555555556
18,18,u00,2013-04-14,1,2,1,1,0.0,0.2623716049382716,0.0,0.0,5.666666666666667,4.0,5.333333333333333,5.333333333333333,0.0,4.6691666666666665,0.0,0.0,0.0,0.0,0.0,0.0,18,5.666666666666667,5.666666666666667,5.666666666666667,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,8.130744199616414,7.90295682175771,3.4806938619737773,7.896310052306347,7.711048293798886,1.3955136882984998,1.0449348170184325,479.5193723022955,175.9244018020746,33.062735870165355,8.573709959816407,2471792.333166027,40.0562701271216,7.907910900358164,6.961387723947555,31.726942052238623,13.323077886348475,3.469562354513256,1.4134434720912248,11.04682659379684,1.1143325855660384,0.0986858683261558,0.0,2.191376009270257,2.000277777777778,0.0,3.6666666666666665,5.333611111111111,3.999722222222222,5.0,0.3333333333333333,3.6663888888888887
19,19,u00,2013-04-15,2,3,3,1,0.4444444444444444,3.87631688957476,0.3950617283950617,0.0,3.6666666666666665,1.6666666666666667,2.6666666666666665,5.335,4.320277777777778,5.333333333333333,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.0,19,5.666666666666667,5.666666666666667,5.666666666666667,5.668333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.9186445211365092,7.90354590603426,21.4911508628208,1.3472156182312651,0.4609470414655841,1.7672830759215294,11.82451001422566,0.2457797648121794,0.6628812026287471,32.43402373199028,360.0776082230837,0.9576556293269464,2.6120370272129287,10.014519159175183,66.95795304702222,1.3929526021598544,0.070632420049677,3.4110779477162403,38.47255553297481,0.1005190039245935,0.1611637523004416,2.123209389487966,16.16479818188754,0.006790297226083,2.000277777777778,0.0,3.6666666666666665,5.668611111111111,3.999722222222222,5.0,0.3333333333333333,3.3313888888888887
20,20,u00,2013-04-16,1,3,2,1,0.0,0.2958027434842249,1.7361111111111914e-07,0.0,4.666944444444445,3.6666666666666665,3.0,5.666666666666667,0.0,2.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,20,4.666944444444445,5.666666666666667,5.840277777777778,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1.837863358157765,1.3194994776287958,0.0233245925665411,0.0303458696692953,2.102922659062353,1.2150991905045758,0.0105660213209141,0.0205674747831139,2.3618978771764407,1.918184254691302,0.0005012831234117,0.0010026687881323,11.916561734686669,6.8054674501593295,0.0524524185862385,0.1165972118891017,0.2742939040293313,0.2088664396335871,5.097345096103289e-05,0.0001077184638722,0.483482548427893,0.6202010567265813,0.0306784699928642,0.0766697637070076,2.000277777777778,0.0,3.8402777777777777,5.666944444444445,3.999722222222222,5.0,0.1597222222222222,3.333055555555556
21,21,u00,2013-04-17,1,2,2,1,0.0,0.6946759452160495,1.361759336419753,0.0,5.0,3.6666666666666665,3.6666666666666665,4.666666666666667,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,21,5.666666666666667,5.666666666666667,5.668333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.9121336962011908,0.5222711215241496,7.901884948737671,7.90706588514312,0.5723679160501502,0.2824502736965751,2.7929646362554723,1.5841499521101765,0.6877746519535322,0.2987140403923261,60.53963316651274,37.50376134478987,3.2498953195793585,1.5896145394787806,15.826621543798945,7.920749760550882,0.0744856780084181,0.0308954266981082,6.379112283189473,3.906706253377079,0.2088406101014276,0.1038495114097525,1.6505186384925534,0.0158328740380388,2.000277777777778,0.0,3.668333333333333,5.000277777777778,3.999722222222222,5.0,0.3316666666666666,3.999722222222222
22,22,u00,2013-04-18,1,3,2,1,0.0,1.580246913580247,1.3614352044753086,0.0,5.333333333333333,3.333333333333333,3.666944444444444,5.333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,22,5.6375,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.4787066421339359,6.743869202445402,1.2478840112366645,7.902238884119563,0.2501381765750798,0.6395327319877083,0.2414938112103694,1.3946097440699423,0.1554064827787317,5.977769840834593,0.990010782791218,33.059031152545685,1.4174496672587855,6.994547857419873,1.248804819525564,7.902788549729674,0.0166378873877051,2.5165923884498773,0.0865044538683462,3.469159364445711,0.0183666744518285,0.0426669792628635,0.0008880151660767,0.058532009332815,2.000277777777778,0.0,3.6666666666666665,5.666944444444445,3.999722222222222,5.0,0.3333333333333333,3.333055555555556
