,uid,date,stationary_duration_morning,walking_duration_morning,running_duration_morning,unknown_duration_morning,stationary_duration_afternoon,walking_duration_afternoon,running_duration_afternoon,unknown_duration_afternoon,stationary_duration_evening,walking_duration_evening,running_duration_evening,unknown_duration_evening,stationary_duration_night,walking_duration_night,running_duration_night,unknown_duration_night
21,u00,2013-04-17,5.730555555555684,0.06361111111111112,0.006666666666666667,0.1991666666666667,4.274722222222301,1.1099999999999999,0.13944444444444454,0.47583333333333305,4.483611111111192,0.8722222222222219,0.1830555555555556,0.4608333333333335,5.991666666666806,0.005,0,0.0033333333333333335
22,u00,2013-04-18,5.750555555555687,0.010277777777777778,0,0.2391666666666666,5.226944444444557,0.37750000000000006,0.1961111111111111,0.19944444444444462,5.18472222222233,0.3938888888888888,0.01138888888888889,0.4097222222222224,5.811944444444577,0.11249999999999999,0,0.0755555555555556
23,u00,2013-04-19,5.940555555555695,0.007777777777777778,0,0.051666666666666666,4.203611111111185,0.9011111111111112,0.3227777777777778,0.5725000000000001,1.8502777777777735,0.9775,0.05666666666666666,3.1152777777778122,5.678055555555682,0.125,0.0022222222222222222,0.19472222222222235
24,u00,2013-04-20,5.9516666666668065,0.0,0,0.04833333333333334,4.677500000000091,0.34166666666666673,0.05722222222222221,0.9236111111111112,2.017499999999994,1.2105555555555545,0.3447222222222224,2.426944444444457,5.963333333333386,0,0,0.03666666666666665
25,u00,2013-04-21,5.949444444444584,0.0,0,0.050555555555555555,5.705000000000132,0.17666666666666667,0.0,0.11833333333333332,5.398055555555669,0.0,0.5469444444444446,0.054722222222222214,4.751388888888984,0.23750000000000004,0.001388888888888889,1.0097222222222224
26,u00,2013-04-22,5.812500000000124,0.08805555555555565,0,0.09944444444444449,4.610277777777864,1.0697222222222225,0.0,0.3199999999999999,5.176944444444518,0.6466666666666666,0.0,0.1761111111111111,5.305277777777895,0.25166666666666665,0.20666666666666664,0.23638888888888887
27,u00,2013-04-23,5.681666666666796,0.12805555555555562,0,0.19027777777777777,4.874722222222319,0.45166666666666666,0.06361111111111112,0.61,5.023055555555657,0.45249999999999996,0.058611111111111114,0.4655555555555554,5.736944444444571,0.062499999999999986,0,0.20055555555555554
28,u00,2013-04-24,5.949722222222362,0.0,0,0.050277777777777775,5.050555555555655,0.428611111111111,0.12333333333333336,0.39749999999999996,5.836388888888975,0.05916666666666665,0.0,0.10416666666666664,5.063888888888995,0.10138888888888885,0.0022222222222222222,0.8325000000000001
29,u00,2013-04-25,5.4933333333334575,0.20638888888888882,0,0.3002777777777778,5.079722222222328,0.5980555555555556,0.0044444444444444444,0.3177777777777778,4.4830555555556355,1.0894444444444442,0.07222222222222227,0.35499999999999976,5.951388888889028,0,0,0.04861111111111111
30,u00,2013-04-26,5.674166666666793,0.0638888888888889,0,0.2619444444444445,4.633055555555646,0.8625000000000004,0.24694444444444433,0.25749999999999995,4.513611111111189,0.789722222222222,0.007222222222222222,0.6891666666666668,5.996388888889027,0.001388888888888889,0,0.0022222222222222222
31,u00,2013-04-27,5.999722222222361,0.0,0,0.0002777777777777778,4.668055555555645,0.1788888888888889,1.1358333333333328,0.017222222222222222,3.221666666666701,0.36111111111111094,1.5811111111111078,0.8358333333333333,5.3588888888890045,0.38972222222222225,0,0.25138888888888894
32,u00,2013-04-28,0.0,0.0,0,0.0,5.74388888888902,0.015000000000000001,0.0,0.24111111111111105,4.083888888888953,0.4722222222222223,1.0383333333333336,0.40527777777777746,1.649999999999997,0.3152777777777778,0,4.034722222222222
33,u00,2013-04-29,5.4972222222223435,0.13361111111111112,0,0.36916666666666664,4.565000000000078,0.8888888888888886,0.08083333333333334,0.4652777777777778,4.672500000000088,0.6672222222222223,0.06277777777777777,0.5972222222222223,5.4494444444445636,0.23611111111111113,0.0036111111111111114,0.31083333333333324
34,u00,2013-04-30,5.660277777777904,0.13916666666666674,0,0.2005555555555555,2.811944444444469,0.18416666666666673,0.0,3.0038888888888886,3.9927777777778433,0.376111111111111,0.16749999999999998,1.4633333333333318,5.608888888889014,0.06666666666666667,0.006388888888888889,0.3180555555555557
35,u00,2013-05-01,5.821388888889024,0.06611111111111113,0,0.11250000000000002,4.478888888888969,0.9891666666666666,0.12111111111111114,0.41083333333333316,2.518055555555569,0.8430555555555558,0.1422222222222222,2.496388888888895,5.3697222222223395,0.20722222222222217,0,0.42305555555555546
36,u00,2013-05-02,2.1619444444444507,0.25277777777777805,0.11166666666666669,3.4736111111111163,1.3655555555555552,0.0738888888888889,0.0,4.560555555555561,4.2877777777777935,0.001388888888888889,0.0,1.7105555555555552,0.4094444444444445,0.0036111111111111114,0,5.586944444444445
37,u00,2013-05-03,4.729444444444535,0.6227777777777779,0,0.6477777777777778,3.6241666666667203,1.6008333333333298,0.0022222222222222222,0.7727777777777776,5.0197222222223274,0.5233333333333333,0.0,0.4566666666666668,5.949166666666806,0,0,0.050833333333333335
38,u00,2013-05-04,2.5411111111111246,1.3191666666666646,0.004166666666666667,2.1355555555555554,0.0,0.0,0.0,0.0,4.203611111111184,0.9186111111111112,0.052222222222222225,0.825277777777778,5.679166666666795,0.12916666666666674,0,0.1916666666666667
39,u00,2013-05-05,2.650000000000019,2.2775,0.4655555555555555,0.6069444444444445,2.1819444444444454,2.1147222222222215,0.8791666666666667,0.8241666666666665,5.413611111111189,0.3197222222222221,0.0,0.2663888888888888,5.9502777777779166,0,0,0.04972222222222222
40,u00,2013-05-06,3.458055555555599,1.4394444444444416,0.5877777777777778,0.5147222222222223,3.6558333333333928,0.9005555555555557,0.26722222222222214,1.176388888888888,3.685000000000054,0.9427777777777779,0.20638888888888896,1.165555555555555,5.951944444444584,0,0,0.04805555555555556
41,u00,2013-05-07,5.1208333333334375,0.3744444444444444,0.06333333333333332,0.4413888888888887,4.861666666666764,0.631111111111111,0.005277777777777778,0.5019444444444443,4.7230555555556455,0.7966666666666666,0.0,0.48,5.95000000000014,0,0,0.05
42,u00,2013-05-08,2.503055555555568,0.6752777777777779,0.21222222222222212,2.6094444444444442,2.841944444444469,0.7897222222222223,0.057222222222222216,2.311111111111114,5.192222222222331,0.0005555555555555556,0.0,0.8069444444444446,5.929722222222359,0.015000000000000001,0,0.05527777777777777
43,u00,2013-05-09,5.95361111111125,0.0,0,0.04638888888888888,4.7136111111112085,0.8597222222222223,0.08861111111111118,0.3380555555555555,4.745277777777863,0.7736111111111115,0.08222222222222228,0.3986111111111111,1.4872222222222184,0.2788888888888888,0.013055555555555556,4.220833333333332
44,u00,2013-05-10,5.738055555555686,0.0758333333333334,0.0005555555555555556,0.18555555555555564,4.444722222222303,1.0924999999999994,0.08222222222222228,0.3805555555555555,4.679444444444534,0.6833333333333335,0.01388888888888889,0.6230555555555555,5.681388888889017,0.13305555555555557,0,0.18555555555555547
45,u00,2013-05-11,5.949444444444584,0.0,0,0.050555555555555555,4.600555555555642,0.3952777777777779,0.010555555555555556,0.9936111111111108,5.31944444444456,0.13833333333333334,0.0,0.5419444444444445,5.95000000000014,0,0,0.05
46,u00,2013-05-12,5.951388888889029,0.0,0,0.04861111111111111,5.078333333333429,0.49722222222222234,0.008611111111111111,0.4158333333333333,5.283055555555658,0.2902777777777777,0.0036111111111111114,0.42277777777777775,5.593055555555681,0.07888888888888894,0,0.3280555555555553
47,u00,2013-05-13,5.4188888888890085,0.3816666666666667,0.05083333333333333,0.14861111111111125,4.6108333333334235,0.6347222222222223,0.25499999999999995,0.49944444444444464,4.257222222222291,1.0166666666666664,0.06638888888888891,0.6594444444444445,5.886111111111248,0.007222222222222223,0,0.10666666666666666
48,u00,2013-05-14,5.663333333333459,0.17805555555555555,0.004166666666666667,0.15444444444444436,5.719166666666795,0.13055555555555556,0.0,0.15027777777777784,5.18000000000011,0.1686111111111114,0.11638888888888889,0.5347222222222223,5.870000000000135,0.013333333333333334,0,0.11666666666666668
49,u00,2013-05-15,5.855555555555687,0.009166666666666667,0,0.13527777777777775,4.85944444444454,0.7380555555555555,0.007222222222222223,0.39527777777777784,4.970555555555654,0.6833333333333338,0.0,0.3458333333333331,5.999166666666806,0,0,0.0008333333333333333
50,u00,2013-05-16,5.668333333333461,0.06444444444444446,0,0.2672222222222222,0.027777777777777766,0.06222222222222219,0.0,5.910000000000017,2.248888888888893,0.3930555555555554,0.016666666666666666,3.34111111111115,5.258888888889002,0.21666666666666656,0,0.5244444444444445
51,u00,2013-05-17,5.74250000000013,0.13305555555555557,0,0.12444444444444452,4.825277777777876,0.4108333333333334,0.0,0.7638888888888888,2.814722222222246,0.7930555555555558,0.006388888888888889,2.385555555555565,5.499722222222346,0.07305555555555555,0.06944444444444445,0.3577777777777777
52,u00,2013-05-18,0.015833333333333335,0.0,0,5.984166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.949722222222362,0,0,0.05027777777777778
53,u00,2013-05-19,0.0,0.0,0,0.0,1.9280555555555503,0.01944444444444444,0.0,4.052500000000002,4.177500000000075,1.3063888888888877,0.08222222222222232,0.4336111111111113,0.0,0,0,0.0
54,u00,2013-05-20,5.949166666666806,0.0,0,0.050833333333333335,5.95000000000014,0.0,0.0,0.05,1.8291666666666617,0.0,0.0,4.170555555555556,5.949722222222362,0,0,0.050277777777777775
55,u00,2013-05-22,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6730555555555556,0.3230555555555555,0.01138888888888889,4.992222222222233,0.0,0,0,0.0
56,u00,2013-05-23,0.0,0.0,0,0.0,4.933055555555644,0.43027777777777776,0.0,0.6366666666666666,3.6383333333333887,1.378888888888887,0.10944444444444464,0.8730555555555554,0.27472222222222215,0.06194444444444445,0,5.663333333333333
57,u00,2013-05-24,5.949722222222362,0.0,0,0.050277777777777775,3.4811111111111575,0.24944444444444447,0.001388888888888889,2.268055555555555,5.083611111111146,0.5174999999999997,0.0,0.39861111111111097,5.950833333333472,0,0,0.049166666666666664
58,u00,2013-05-25,5.863611111111123,0.0019444444444444444,0,0.13444444444444445,3.9811111111111823,1.541388888888887,0.0,0.47750000000000004,1.4911111111111082,0.35888888888888887,0.0019444444444444444,4.147777777777778,5.817222222222353,0.11833333333333336,0,0.0644444444444444
59,u00,2013-05-26,5.950833333333473,0.0,0,0.04916666666666667,5.954166666666807,0.0,0.0,0.04583333333333333,5.951111111111251,0.0,0.0,0.04861111111111111,4.058333333333403,0.10138888888888896,0.0036111111111111114,1.8366666666666622
60,u00,2013-05-27,5.998888888889028,0.0,0,0.0011111111111111111,5.199166666666776,0.48916666666666675,0.006111111111111111,0.30555555555555547,4.967777777777879,0.6580555555555557,0.020277777777777773,0.3536111111111112,5.704166666666798,0.12388888888888891,0,0.17194444444444437
61,u00,2013-05-28,5.785833333333462,0.1297222222222222,0.0036111111111111114,0.08083333333333341,5.128611111111213,0.7027777777777781,0.006944444444444445,0.16166666666666682,4.618611111111193,0.6547222222222223,0.15722222222222224,0.5691666666666669,5.9986111111112494,0,0,0.001388888888888889
62,u00,2013-05-29,5.56916666666667,0.08444444444444449,0.058055555555555555,0.2883333333333332,5.525000000000063,0.32805555555555543,0.005277777777777778,0.14166666666666664,3.018611111111141,2.333888888888897,0.136388888888889,0.5108333333333335,5.999722222222362,0,0,0.0002777777777777778
63,u00,2013-05-30,0.0,0.0,0,0.0,1.8899999999999948,0.4694444444444442,0.001388888888888889,3.639166666666676,4.342222222222296,1.1130555555555548,0.012222222222222223,0.5322222222222223,1.2752777777777762,0.12750000000000003,0,4.597222222222221
64,u00,2013-05-31,5.95111111111125,0.0,0,0.048888888888888885,3.166111111111145,0.4502777777777778,1.6577777777777736,0.7258333333333332,3.4025000000000403,0.6463888888888891,0.12,1.830833333333329,5.503888888889012,0.12833333333333335,0,0.36777777777777776
65,u00,2013-06-01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6275000000000003,0.23361111111111107,0.06500000000000002,5.073888888888889
66,u01,2013-03-27,5.955555555555696,0,0,0.04444444444444444,4.76416666666676,0.4569444444444443,0.3400000000000001,0.43888888888888883,5.594166666666789,0.08444444444444446,0.07611111111111113,0.24500000000000002,1.945833333333327,0,0,4.054166666666667
67,u01,2013-03-28,5.954722222222363,0,0,0.04527777777777778,5.4902777777779015,0.21055555555555552,0.12250000000000004,0.1766666666666666,3.894166666666723,1.204166666666666,0.20472222222222222,0.6966666666666665,5.7825000000001285,0.010277777777777778,0.13361111111111118,0.07361111111111104
68,u01,2013-03-29,5.999722222222362,0,0,0.0002777777777777778,5.0250000000001,0.26916666666666667,0.6694444444444445,0.036388888888888846,4.305555555555638,0.961388888888889,0.2749999999999999,0.45777777777777773,5.019722222222327,0.30944444444444436,0,0.6708333333333333
69,u01,2013-03-30,5.999722222222361,0,0,0.0002777777777777778,5.534722222222343,0.20694444444444451,0.08027777777777788,0.17805555555555563,5.074722222222321,0.28805555555555573,0.011111111111111112,0.6258333333333329,5.411666666666776,0.20694444444444446,0.006388888888888889,0.3749999999999999
70,u01,2013-03-31,5.949166666666806,0,0,0.050833333333333335,5.7611111111112425,0.07694444444444454,0.0,0.16194444444444445,5.051666666666768,0.39694444444444454,0.001388888888888889,0.5497222222222219,5.939722222222358,0.05416666666666667,0,0.006111111111111111
71,u01,2013-04-01,5.951111111111248,0,0,0.048888888888888885,4.475000000000093,0.8369444444444444,0.3969444444444444,0.2911111111111111,4.025277777777836,1.2177777777777767,0.1936111111111111,0.5630555555555552,5.608611111111237,0.2572222222222222,0,0.1341666666666668
72,u01,2013-04-02,5.999166666666805,0,0,0.0008333333333333334,5.624722222222351,0.17250000000000001,0.18722222222222223,0.015555555555555557,5.142777777777884,0.4886111111111111,0.14444444444444463,0.223888888888889,5.708333333333465,0.1244444444444445,0.06138888888888888,0.10583333333333331
73,u01,2013-04-03,5.941666666666805,0.05361111111111111,0,0.004722222222222222,5.064166666666769,0.3325000000000001,0.4491666666666668,0.15416666666666676,5.401388888889006,0.08388888888888892,0.323611111111111,0.19083333333333333,5.323333333333444,0.37805555555555553,0.1244444444444445,0.17416666666666686
74,u01,2013-04-04,5.999444444444583,0,0,0.0005555555555555556,5.1922222222223295,0.5527777777777778,0.2127777777777778,0.04222222222222218,4.403333333333404,1.0713888888888887,0.20527777777777773,0.31972222222222213,5.658611111111234,0.11888888888888892,0,0.22249999999999984
75,u01,2013-04-05,5.999444444444584,0,0,0.0005555555555555556,4.703888888888984,0.6263888888888889,0.25694444444444453,0.41277777777777785,4.962222222222325,0.6341666666666663,0.06499999999999999,0.33833333333333326,5.529444444444565,0.20000000000000007,0.004166666666666667,0.2663888888888889
76,u01,2013-04-06,5.946944444444584,0,0,0.05305555555555556,5.949444444444584,0.0,0.0,0.050555555555555555,4.919444444444551,0.5594444444444445,0.14,0.38083333333333336,4.845000000000089,0.6355555555555557,0.06555555555555556,0.4538888888888892
77,u01,2013-04-07,5.947500000000138,0,0,0.0525,5.934444444444582,0.0,0.015000000000000001,0.050555555555555555,4.8227777777778735,0.2883333333333333,0.46805555555555556,0.42055555555555546,5.196388888889,0.2836111111111111,0.005,0.5149999999999998
78,u01,2013-04-08,5.886944444444582,0.006388888888888889,0,0.10666666666666667,5.222222222222327,0.39416666666666683,0.13694444444444445,0.24666666666666665,4.451111111111199,0.5866666666666666,0.38500000000000006,0.5769444444444447,4.989166666666765,0.766111111111111,0.007222222222222223,0.23749999999999993
79,u01,2013-04-09,5.948888888889029,0,0,0.051111111111111114,5.81944444444458,0.010833333333333334,0.06861111111111112,0.10111111111111111,5.312500000000111,0.34111111111111125,0.1947222222222222,0.15138888888888896,5.259444444444555,0.5886111111111112,0,0.15194444444444466
80,u01,2013-04-10,5.946944444444584,0,0,0.05305555555555556,5.332777777777893,0.2025,0.2727777777777777,0.19194444444444445,5.645555555555675,0.022777777777777772,0.2533333333333333,0.07805555555555549,5.83805555555569,0,0,0.16194444444444447
81,u01,2013-04-11,5.949444444444585,0,0,0.05055555555555556,5.458888888889007,0.3886111111111112,0.06722222222222225,0.0852777777777777,5.027777777777882,0.5049999999999998,0.19222222222222218,0.27472222222222203,5.5938888888890155,0.1280555555555556,0.10972222222222222,0.16833333333333333
82,u01,2013-04-12,5.951388888889029,0,0,0.04861111111111111,4.442777777777862,0.6952777777777778,0.4752777777777778,0.3866666666666666,4.696111111111204,0.791111111111111,0.18833333333333332,0.3241666666666668,5.944722222222354,0.0008333333333333334,0,0.05444444444444444
83,u01,2013-04-13,5.950833333333472,0,0,0.049166666666666664,5.675277777777906,0.20249999999999993,0.06444444444444446,0.057777777777777754,4.455000000000085,0.7705555555555554,0.14027777777777778,0.633888888888889,5.309444444444557,0.24805555555555556,0,0.4425
84,u01,2013-04-14,5.948055555555695,0,0,0.051944444444444446,5.805000000000133,0.0036111111111111114,0.1369444444444445,0.054444444444444434,5.809444444444576,0.002777777777777778,0.13388888888888897,0.053611111111111096,5.886944444444581,0.001388888888888889,0,0.11166666666666672
85,u01,2013-04-15,5.9472222222223605,0,0,0.05277777777777778,5.2722222222223305,0.3202777777777777,0.1411111111111112,0.2663888888888889,4.866944444444544,0.6511111111111113,0.19833333333333336,0.28333333333333316,5.363333333333452,0.4847222222222222,0.005555555555555556,0.14638888888888882
86,u01,2013-04-16,5.951111111111251,0,0,0.048888888888888885,5.951666666666807,0.0,0.0,0.04833333333333333,5.019722222222317,0.5591666666666668,0.23777777777777762,0.1830555555555556,5.8941666666668,0,0,0.10583333333333331
87,u01,2013-04-17,5.950555555555695,0,0,0.049444444444444444,4.770277777777868,0.23055555555555549,0.6752777777777778,0.32388888888888884,5.332500000000115,0.14388888888888884,0.15944444444444442,0.36388888888888893,5.927222222222354,0,0.0022222222222222222,0.07055555555555554
88,u01,2013-04-18,5.9516666666668065,0,0,0.04833333333333334,5.1472222222223305,0.26805555555555555,0.3388888888888891,0.24583333333333338,3.3619444444444904,1.5469444444444425,0.40166666666666667,0.6891666666666669,5.416666666666784,0.1516666666666666,0.07527777777777778,0.35638888888888887
89,u01,2013-04-19,5.950277777777917,0,0,0.04972222222222222,4.857222222222317,0.4555555555555558,0.2180555555555555,0.4691666666666664,4.163888888888962,0.9136111111111112,0.6277777777777779,0.2944444444444441,5.4186111111112325,0.2747222222222221,0,0.3066666666666667
90,u01,2013-04-20,5.943888888889027,0.0022222222222222222,0,0.053888888888888875,5.326666666666778,0.27166666666666683,0.14250000000000007,0.25916666666666666,5.861111111111196,0.05388888888888888,0.0,0.08472222222222221,5.475000000000119,0.44,0,0.08499999999999992
91,u01,2013-04-21,5.9516666666668065,0,0,0.04833333333333333,4.53333333333342,0.6749999999999998,0.18416666666666673,0.6075000000000003,4.793055555555652,0.7486111111111111,0.15333333333333343,0.3047222222222222,5.883888888889025,0.05888888888888889,0,0.05722222222222223
92,u01,2013-04-22,5.954722222222363,0,0,0.04527777777777778,4.671388888888975,0.4869444444444443,0.41444444444444445,0.4272222222222225,5.001944444444551,0.3419444444444443,0.18527777777777776,0.47055555555555545,5.886111111111248,0.05805555555555555,0,0.05583333333333333
93,u01,2013-04-23,5.953611111111251,0,0,0.04638888888888888,5.693333333333466,0.18722222222222223,0.06611111111111112,0.05333333333333329,4.864722222222318,0.37694444444444447,0.40361111111111114,0.3544444444444445,5.869166666666793,0.0005555555555555556,0,0.1302777777777779
94,u01,2013-04-24,5.666388888889016,0,0,0.3336111111111111,5.88972222222236,0.0,0.0,0.11027777777777777,5.1247222222223305,0.2705555555555556,0.2552777777777777,0.3491666666666667,1.5902777777777737,0.27888888888888885,0.07888888888888898,4.051944444444445
95,u01,2013-04-25,5.948888888889028,0,0,0.05111111111111111,5.4802777777779,0.21111111111111114,0.13166666666666677,0.17694444444444443,4.128055555555623,1.1502777777777768,0.3911111111111112,0.33027777777777767,5.530555555555677,0.029722222222222212,0.1702777777777779,0.2694444444444445
96,u01,2013-04-26,5.886944444444582,0.005,0,0.10805555555555554,4.753888888888992,0.38805555555555554,0.3647222222222222,0.49333333333333346,4.180277777777847,0.9294444444444445,0.21749999999999994,0.6724999999999998,5.950277777777917,0,0,0.04972222222222222
97,u01,2013-04-27,5.948333333333473,0,0,0.051666666666666666,4.348611111111182,1.0974999999999988,0.07472222222222226,0.4791666666666667,2.848333333333361,1.6794444444444407,0.4230555555555556,1.048888888888889,5.2383333333334425,0.4319444444444445,0.0666666666666667,0.26305555555555554
98,u01,2013-04-28,5.949166666666805,0,0,0.05083333333333333,5.631944444444572,0.12166666666666671,0.1808333333333334,0.06555555555555553,5.952777777777919,0.0,0.0,0.04694444444444444,5.661388888889007,0.06861111111111114,0,0.26999999999999996
99,u01,2013-04-29,5.950277777777917,0,0,0.04972222222222222,5.21027777777789,0.3486111111111111,0.24388888888888888,0.19722222222222224,4.6680555555556476,0.5833333333333335,0.206111111111111,0.5422222222222222,5.8916666666668025,0,0,0.10833333333333335
100,u01,2013-04-30,5.957777777777919,0,0,0.04222222222222222,5.820833333333467,0.0005555555555555556,0.1269444444444445,0.05166666666666666,5.562777777777895,0.07694444444444448,0.1297222222222223,0.23027777777777764,5.958611111111252,0,0,0.04138888888888889
101,u01,2013-05-01,5.958611111111253,0,0,0.04138888888888889,5.4841666666667885,0.07500000000000007,0.38500000000000006,0.05583333333333332,5.42472222222234,0.08222222222222227,0.31333333333333324,0.17944444444444435,5.6769444444445725,0.06694444444444446,0.006111111111111111,0.24999999999999992
102,u01,2013-05-02,5.954444444444586,0,0,0.04555555555555555,4.982777777777876,0.22444444444444425,0.5538888888888889,0.23888888888888887,4.419166666666748,0.884722222222222,0.19611111111111107,0.4997222222222224,5.174722222222332,0.2647222222222222,0.05833333333333332,0.5022222222222222
103,u01,2013-05-03,5.949444444444584,0,0,0.050555555555555555,4.869444444444541,0.4300000000000002,0.4322222222222222,0.2683333333333332,5.40277777777789,0.14222222222222214,0.1325,0.32222222222222213,5.942500000000138,0,0,0.0575
