,uid,date,number_places_morning,number_places_afternoon,number_places_evening,number_places_night,variance_time_spent_morning,variance_time_spent_afternoon,variance_time_spent_evening,variance_time_spent_night,time_spent_morning_firstplace,time_spent_afternoon_firstplace,time_spent_evening_firstplace,time_spent_night_firstplace,time_spent_morning_secondplace,time_spent_afternoon_secondplace,time_spent_evening_secondplace,time_spent_night_secondplace,time_spent_morning_thirdplace,time_spent_afternoon_thirdplace,time_spent_evening_thirdplace,time_spent_night_thirdplace
15,u00,2013-04-11,1,3,3,1,0.0,2.2468519032921805,0.024711951303155014,0.0,5.0,4.333333333333333,1.3330555555555557,5.601944444444444,0.0,1.0,1.3333333333333333,0.0,0.0,0.6669444444444445,0.6666666666666666,0.0
16,u00,2013-04-12,1,3,3,1,0.0,0.8888888888888887,0.6284776920438957,0.0,5.309166666666667,1.6666666666666667,3.0,5.6675,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,3.6666666666666665,0.6380555555555556,0.0
17,u00,2013-04-13,1,1,4,1,0.0,0.0,1.6875347752700616,0.0,5.666666666666667,5.666666666666667,3.6666666666666665,5.333333333333333,0.0,0.0,0.9147222222222222,0.0,0.0,0.0,0.6666666666666666,0.0
18,u00,2013-04-14,1,2,1,1,0.0,0.2623716049382716,0.0,0.0,5.666666666666667,4.0,5.333333333333333,5.333333333333333,0.0,4.6691666666666665,0.0,0.0,0.0,0.0,0.0,0.0
19,u00,2013-04-15,2,3,3,1,0.4444444444444444,3.87631688957476,0.3950617283950617,0.0,3.6666666666666665,1.6666666666666667,2.6666666666666665,5.335,4.320277777777778,5.333333333333333,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,0.0
20,u00,2013-04-16,1,3,2,1,0.0,0.2958027434842249,1.7361111111111911e-07,0.0,4.666944444444445,3.6666666666666665,3.0,5.666666666666667,0.0,2.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0
21,u00,2013-04-17,1,2,2,1,0.0,0.6946759452160495,1.361759336419753,0.0,5.0,3.6666666666666665,3.6666666666666665,4.666666666666667,0.0,1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
22,u00,2013-04-18,1,3,2,1,0.0,1.580246913580247,1.3614352044753086,0.0,5.333333333333333,3.3333333333333335,3.6669444444444443,5.333333333333333,0.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
23,u00,2013-04-19,1,2,2,1,0.0,0.02200277777777774,6.944444444444396e-05,0.0,5.666666666666667,4.3341666666666665,0.6663888888888889,5.666666666666667,0.0,3.6997222222222224,0.6830555555555555,0.0,0.0,0.0,0.0,0.0
24,u00,2013-04-20,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,4.666666666666667,1.0008333333333332,1.3330555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,u00,2013-04-21,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,5.010555555555555,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,u00,2013-04-22,1,3,2,1,0.0,1.1902951131687243,1.32825625,0.0,5.003055555555555,3.028611111111111,4.329166666666667,5.311944444444444,0.0,3.6533333333333333,0.6666666666666666,0.0,0.0,0.6891666666666667,0.0,0.0
27,u00,2013-04-23,1,2,2,1,0.0,3.3225188271604935,3.3616203896604935,0.0,5.333333333333333,4.978055555555556,4.333333333333333,5.333333333333333,0.0,3.6666666666666665,0.6663888888888889,0.0,0.0,0.0,0.0,0.0
28,u00,2013-04-24,1,2,2,2,0.0,2.7791668402777776,0.6944444444444444,1.0008335069444445,5.666666666666667,4.0,3.0,3.6666666666666665,0.0,0.6658333333333334,1.3333333333333333,0.9997222222222222,0.0,0.0,0.0,0.0
29,u00,2013-04-25,1,2,2,1,0.0,0.7032685956790123,0.004028722993827159,0.0,5.0216666666666665,3.343888888888889,0.7941666666666667,5.666666666666667,0.0,1.6666666666666667,0.6672222222222223,0.0,0.0,0.0,0.0,0.0
30,u00,2013-04-26,1,3,3,1,0.0,0.09897141632373115,0.8888889403292182,0.0,5.0,4.0,2.9991666666666665,3.3333333333333335,0.0,1.3330555555555557,0.6663888888888889,0.0,0.0,0.6661111111111111,0.6658333333333334,0.0
31,u00,2013-04-27,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,4.329722222222222,2.863611111111111,5.332777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,u00,2013-04-28,0,1,1,1,0.0,0.0,0.0,0.0,0.0,5.666388888888889,4.666944444444445,0.37666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,u00,2013-04-29,1,2,2,1,0.0,0.02699631558641973,3.6502225308641973,0.0,5.0,5.338055555555556,4.829166666666667,5.666666666666667,0.0,3.6669444444444443,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
34,u00,2013-04-30,1,1,1,1,0.0,0.0,0.0,0.0,5.470833333333333,2.6666666666666665,4.333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,u00,2013-05-01,1,2,1,2,0.0,1.9290123456796155e-08,0.0,0.6946759452160495,5.666666666666667,4.0,0.6683333333333333,3.6666666666666665,0.0,1.6666666666666667,0.0,1.3333333333333333,0.0,0.0,0.0,0.0
36,u00,2013-05-02,1,0,0,0,0.0,0.0,0.0,0.0,0.33305555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,u00,2013-05-03,1,1,1,1,0.0,0.0,0.0,0.0,3.6666666666666665,0.6663888888888889,2.6666666666666665,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,u00,2013-05-04,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.6655555555555557,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,u00,2013-05-05,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.3327777777777778,5.566944444444444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,u00,2013-05-06,1,1,0,1,0.0,0.0,0.0,0.0,2.220833333333333,0.33444444444444443,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,u00,2013-05-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,u00,2013-05-08,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.666388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,u00,2013-05-09,1,3,2,1,0.0,0.3316324245541838,1.7781481674382715,0.0,5.666666666666667,2.3605555555555555,4.999722222222222,0.6666666666666666,0.0,1.6666666666666667,0.6663888888888889,0.0,0.0,0.6661111111111111,0.0,0.0
44,u00,2013-05-10,1,2,3,1,0.0,0.11092600308641982,0.39547337105624153,0.0,5.0,3.6666666666666665,2.6669444444444443,5.666666666666667,0.0,2.667777777777778,1.0,0.0,0.0,0.0,0.6666666666666666,0.0
45,u00,2013-05-11,1,1,2,1,0.0,0.0,0.6842966049382717,0.0,5.666666666666667,5.0,3.3333333333333335,5.666666666666667,0.0,0.0,1.6788888888888889,0.0,0.0,0.0,0.0,0.0
46,u00,2013-05-12,1,2,1,2,0.0,1.6687615933641975,0.0,1.3617593364197529,5.666666666666667,3.25,4.0247222222222225,4.0,0.0,0.6663888888888889,0.0,1.0,0.0,0.0,0.0,0.0
47,u00,2013-05-13,1,2,3,1,0.0,0.6953706790123455,0.3956380829903979,0.0,5.333333333333333,4.333055555555555,2.6669444444444443,5.666666666666667,0.0,0.6661111111111111,1.0,0.0,0.0,0.0,0.6666666666666666,0.0
48,u00,2013-05-14,1,1,1,1,0.0,0.0,0.0,0.0,5.0,4.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,u00,2013-05-15,1,3,1,1,0.0,0.6171810871056239,0.0,0.0,5.000277777777778,5.333333333333333,5.0,5.666666666666667,0.0,4.666666666666667,0.0,0.0,0.0,0.6672222222222223,0.0,0.0
50,u00,2013-05-16,1,0,1,1,0.0,0.0,0.0,0.0,5.000277777777778,0.0,0.6666666666666666,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,u00,2013-05-17,1,2,2,2,0.0,3.362129706790123,1.9290123456796155e-08,1.3617593364197529,5.333333333333333,4.333611111111111,1.0002777777777778,4.0,0.0,0.6663888888888889,1.0,1.0,0.0,0.0,0.0,0.0
52,u00,2013-05-18,1,0,0,1,0.0,0.0,0.0,0.0,1.0077777777777779,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,u00,2013-05-19,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0027777777777778,5.666944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,u00,2013-05-20,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,3.6694444444444443,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,u00,2013-05-22,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,u00,2013-05-23,0,3,4,1,0.0,0.7161730452674897,0.3802162229938272,0.0,0.0,2.1666666666666665,5.5,0.3333333333333333,0.0,2.7075,0.8333333333333334,0.0,0.0,0.6663888888888889,0.7088888888888889,0.0
57,u00,2013-05-24,1,1,1,1,0.0,0.0,0.0,0.0,5.833333333333333,2.5,0.6672222222222223,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,u00,2013-05-25,0,2,0,1,0.0,0.2506949266975308,0.0,0.0,0.0,2.1675,0.0,5.833333333333333,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
59,u00,2013-05-26,1,1,1,2,0.0,0.0,0.0,1.1679004822530865,5.833333333333333,5.833333333333333,5.833333333333333,2.8333333333333335,0.0,0.0,0.0,0.33916666666666667,0.0,0.0,0.0,0.0
60,u00,2013-05-27,1,2,3,1,0.0,1.3614352044753086,1.6551030006858711,0.0,5.833333333333333,3.999722222222222,4.000277777777778,5.832222222222223,0.0,1.3333333333333333,1.1666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0
61,u00,2013-05-28,1,2,3,1,0.0,0.3409262345679013,0.2290746913580247,0.0,5.333333333333333,3.8333333333333335,5.5,5.833333333333333,0.0,2.6663888888888887,1.166388888888889,0.0,0.0,0.0,0.6663888888888889,0.0
62,u00,2013-05-29,1,2,1,1,0.0,0.008556250000000005,0.0,0.0,5.374444444444444,2.0180555555555557,4.904166666666667,5.833333333333333,0.0,1.8330555555555557,0.0,0.0,0.0,0.0,0.0,0.0
63,u00,2013-05-30,0,1,2,0,0.0,0.0,3.569475482253087,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.5547222222222222,0.0,0.0,0.0,0.0,0.0
64,u00,2013-05-31,1,2,4,1,0.0,0.14450557484567902,0.005225708912037038,0.0,5.833333333333333,5.926666666666667,5.1775,4.5,0.0,1.3333333333333333,0.6661111111111111,0.0,0.0,0.0,2.5,0.0
65,u00,2013-06-01,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,u01,2013-03-27,1,2,1,1,0.0,0.012625019290123449,0.0,0.0,5.666666666666667,5.666111111111111,5.3341666666666665,1.6677777777777778,0.0,0.9994444444444445,0.0,0.0,0.0,0.0,0.0,0.0
67,u01,2013-03-28,1,1,2,1,0.0,0.0,0.2491673611111111,0.0,5.666666666666667,5.0,2.6666666666666665,4.666666666666667,0.0,0.0,1.6683333333333332,0.0,0.0,0.0,0.0,0.0
68,u01,2013-03-29,1,4,2,1,0.0,0.00023952546296296244,0.11120372299382714,0.0,5.668333333333333,4.3341666666666665,3.0,5.666666666666667,0.0,0.9997222222222222,2.0,0.0,0.0,0.6666666666666666,0.0,0.0
69,u01,2013-03-30,1,1,2,1,0.0,0.0,0.44481489197530866,0.0,5.667222222222223,5.666111111111111,5.666666666666667,5.665555555555556,0.0,0.0,1.666388888888889,0.0,0.0,0.0,0.0,0.0
70,u01,2013-03-31,1,1,1,1,0.0,0.0,0.0,0.0,5.667777777777777,5.666666666666667,5.666388888888889,5.665555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,u01,2013-04-01,1,2,2,1,0.0,1.3617593364197529,0.2500000000000001,0.0,5.664722222222222,4.333333333333333,2.3333333333333335,5.666944444444445,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0
72,u01,2013-04-02,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,4.666666666666667,5.001388888888889,5.0008333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,u01,2013-04-03,1,5,2,2,0.0,0.02833004938271605,1.778518595679012,0.6946759452160493,5.666944444444445,4.666666666666667,5.0,3.3330555555555557,0.0,0.9997222222222222,2.332777777777778,1.3333333333333333,0.0,1.0,0.0,0.0
74,u01,2013-04-04,1,3,2,1,0.0,0.8891358196159121,0.25013890817901235,0.0,5.667222222222223,3.6663888888888887,3.3333333333333335,5.666666666666667,0.0,0.6666666666666666,2.0,0.0,0.0,0.6666666666666666,0.0,0.0
75,u01,2013-04-05,1,3,2,1,0.0,1.2927724451303153,1.7781481674382715,0.0,5.667222222222223,4.666666666666667,4.0,5.666666666666667,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.0
76,u01,2013-04-06,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.666111111111111,5.6875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,u01,2013-04-07,1,1,2,1,0.0,0.0,0.6946759452160491,0.0,5.666666666666667,5.666388888888889,4.333333333333333,5.665277777777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
78,u01,2013-04-08,1,2,2,1,0.0,1.3611111111111112,0.11111111111111106,0.0,5.666666666666667,4.333055555555555,2.3333333333333335,5.666666666666667,0.0,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0
79,u01,2013-04-09,1,1,1,1,0.0,0.0,0.0,0.0,5.666388888888889,5.333333333333333,5.0,5.666944444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,u01,2013-04-10,1,4,2,1,0.0,0.13202547743055557,7.716049382718462e-08,0.0,5.666944444444445,5.666388888888889,2.3336111111111113,5.666666666666667,0.0,1.0,5.666388888888889,0.0,0.0,1.0,0.0,0.0
81,u01,2013-04-11,1,2,2,1,0.0,1.7807419753086422,0.11120372299382714,0.0,5.666666666666667,5.335277777777778,3.3336111111111113,5.666666666666667,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
82,u01,2013-04-12,1,5,2,1,0.0,4.320987654320859e-08,0.25013890817901246,0.0,5.665555555555556,4.333333333333333,2.6666666666666665,5.666666666666667,0.0,0.9997222222222222,1.3333333333333333,0.0,0.0,1.0,0.0,0.0
83,u01,2013-04-13,1,2,1,1,0.0,5.443796315586419,0.0,0.0,5.666666666666667,5.0,4.666666666666667,5.0,0.0,0.33361111111111114,0.0,0.0,0.0,0.0,0.0,0.0
84,u01,2013-04-14,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.333055555555555,5.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,u01,2013-04-15,1,3,2,1,0.0,1.0507901406035667,0.0,0.0,5.667222222222223,2.988611111111111,2.6666666666666665,5.667222222222223,0.0,1.0,2.6666666666666665,0.0,0.0,0.6666666666666666,0.0,0.0
86,u01,2013-04-16,1,1,3,1,0.0,0.0,0.6176955418381342,0.0,5.666666666666667,5.666666666666667,4.666666666666667,5.675277777777778,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0
87,u01,2013-04-17,1,3,1,1,0.0,1.2458603566529494,0.0,0.0,5.666666666666667,5.429722222222222,5.535,5.666666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
88,u01,2013-04-18,1,2,3,1,0.0,2.2504166859567896,1.0118947702331964,0.0,5.666666666666667,3.6666666666666665,2.3333333333333335,4.9991666666666665,0.0,0.6663888888888889,3.151666666666667,0.0,0.0,0.0,0.7297222222222223,0.0
89,u01,2013-04-19,1,4,2,1,0.0,0.13210653935185182,0.027824093364197527,0.0,5.666666666666667,4.333333333333333,3.6669444444444443,5.666944444444445,0.0,1.0,1.6666666666666667,0.0,0.0,1.0,0.0,0.0
90,u01,2013-04-20,1,2,1,2,0.0,1.0005556327160494,0.0,2.25,5.666666666666667,3.6666666666666665,1.9997222222222222,4.666388888888889,0.0,1.0,0.0,4.983611111111111,0.0,0.0,0.0,0.0
91,u01,2013-04-21,1,2,3,1,0.0,2.8429706790123457,0.7028848422496571,0.0,5.966944444444445,4.333333333333333,2.6669444444444443,5.666666666666667,0.0,0.6280555555555556,1.3341666666666667,0.0,0.0,0.0,0.6475,0.0
92,u01,2013-04-22,1,3,2,1,0.0,0.09876543209876547,0.027777777777777728,0.0,5.666666666666667,1.6666666666666667,2.6666666666666665,5.666666666666667,0.0,1.0,2.3333333333333335,0.0,0.0,1.0,0.0,0.0
93,u01,2013-04-23,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,4.687777777777778,5.010277777777778,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,u01,2013-04-24,1,1,2,1,0.0,0.0,0.24986113040123453,0.0,5.666388888888889,5.653888888888889,2.3330555555555557,0.6666666666666666,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
95,u01,2013-04-25,1,2,2,1,0.0,2.6727708526234575,0.11111111111111106,0.0,5.666666666666667,4.269722222222223,2.3333333333333335,5.666666666666667,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
96,u01,2013-04-26,1,4,3,1,0.0,0.021030724344135818,0.09876548353909465,0.0,5.666666666666667,1.3344444444444445,1.3333333333333333,5.666666666666667,0.0,0.9988888888888889,1.3327777777777778,0.0,0.0,0.9997222222222222,0.6663888888888889,0.0
97,u01,2013-04-27,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,5.666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,u01,2013-04-28,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,u01,2013-04-29,1,3,2,1,0.0,0.6173868484224965,0.02782409336419749,0.0,5.666666666666667,4.333333333333333,3.0,5.666666666666667,0.0,1.0002777777777778,2.3333333333333335,0.0,0.0,1.0,0.0,0.0
100,u01,2013-04-30,1,1,1,1,0.0,0.0,0.0,0.0,5.666666666666667,5.07,5.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,u01,2013-05-01,1,2,1,1,0.0,1.7785185956790124,0.0,0.0,5.665277777777778,5.666666666666667,5.666666666666667,5.665555555555556,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
102,u01,2013-05-02,1,2,2,1,0.0,1.361759336419753,0.25013890817901235,0.0,5.666666666666667,5.0,3.3333333333333335,5.666666666666667,0.0,0.9988888888888889,2.0,0.0,0.0,0.0,0.0,0.0
103,u01,2013-05-03,1,3,1,1,0.0,0.6922637002743484,0.0,0.0,5.666666666666667,4.0,2.3333333333333335,5.666666666666667,0.0,1.3333333333333333,0.0,0.0,0.0,0.6658333333333334,0.0,0.0
104,u01,2013-05-04,1,1,0,1,0.0,0.0,0.0,0.0,5.666666666666667,1.666388888888889,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,u01,2013-05-07,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.334722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,u01,2013-05-08,1,2,3,2,0.0,1.1745140624999997,0.6173868484224966,5.435374151234568,5.833333333333333,5.833611111111111,5.833333333333333,5.166666666666667,0.0,1.666388888888889,2.1666666666666665,0.3375,0.0,0.0,0.33361111111111114,0.0
107,u01,2013-05-09,1,2,2,1,0.0,5.062499999999999,1.2336421489197533,0.0,5.833333333333333,4.833333333333333,5.833055555555555,5.833333333333333,0.0,0.3333333333333333,1.2791666666666666,0.0,0.0,0.0,0.0,0.0
108,u01,2013-05-10,1,2,2,2,0.0,4.340856500771605,0.24986113040123453,1.5628472415123458,5.833333333333333,4.833333333333333,3.3333333333333335,4.166666666666667,0.0,0.6663888888888889,5.833333333333333,1.5,0.0,0.0,0.0,0.0
109,u01,2013-05-11,1,2,2,3,0.0,2.5073842785493823,1.5628472415123458,2.7961419924554183,5.833333333333333,4.5,4.166666666666667,4.499722222222222,0.0,1.1666666666666667,1.3333333333333333,4.0,0.0,0.0,0.0,0.33361111111111114
110,u01,2013-05-12,0,1,3,1,0.0,0.0,2.0753088477366255,0.0,0.0,3.8333333333333335,4.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.3327777777777778,0.0
111,u01,2013-05-13,1,2,2,1,0.0,3.6736111111111116,0.11120372299382714,0.0,5.833333333333333,4.666944444444445,3.0,5.833333333333333,0.0,0.8336111111111111,2.6666666666666665,0.0,0.0,0.0,0.0,0.0
112,u01,2013-05-14,1,2,2,1,0.0,1.7792595679012346,2.7875085069444445,0.0,5.833333333333333,3.6669444444444443,4.0055555555555555,5.833333333333333,0.0,0.9991666666666666,0.33361111111111114,0.0,0.0,0.0,0.0,0.0
113,u01,2013-05-15,1,1,1,1,0.0,0.0,0.0,0.0,5.832777777777777,5.8341666666666665,5.833333333333333,5.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,u01,2013-05-16,1,2,2,2,0.0,1.7770371141975312,0.0,5.443148225308643,5.833333333333333,4.166666666666667,2.8333333333333335,5.166666666666667,0.0,1.5005555555555556,2.8333333333333335,0.33416666666666667,0.0,0.0,0.0,0.0
115,u01,2013-05-17,1,2,2,1,0.0,4.340277777777778,3.275597241512346,0.0,5.833333333333333,4.833333333333333,3.8333333333333335,5.833333333333333,0.0,0.6666666666666666,0.2136111111111111,0.0,0.0,0.0,0.0,0.0
116,u01,2013-05-18,1,2,3,2,0.0,1.9290123456796155e-08,0.22839506172839508,0.027639062500000006,5.833333333333333,2.8333333333333335,2.3333333333333335,2.5,0.0,2.6666666666666665,1.8333333333333333,2.499722222222222,0.0,0.0,1.1666666666666667,0.0
117,u01,2013-05-19,1,2,3,2,0.0,3.3611111111111116,3.130555624142662,4.340277777777779,5.833333333333333,4.666666666666667,4.499722222222222,5.0,0.0,1.0,0.6663888888888889,0.5005555555555555,0.0,0.0,0.3333333333333333,0.0
118,u01,2013-05-20,1,1,1,2,0.0,0.0,0.0,4.340856500771605,5.833333333333333,5.833333333333333,5.833888888888889,5.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
119,u01,2013-05-21,1,1,2,1,0.0,0.0,0.027777777777777804,0.0,5.833333333333333,5.333333333333333,2.8333333333333335,5.833333333333333,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
120,u01,2013-05-22,1,2,3,2,0.0,6.249999999999999,0.563097548010974,0.11120372299382714,5.833333333333333,5.333333333333333,3.1666666666666665,3.1666666666666665,0.0,0.3333333333333333,2.5,2.3333333333333335,0.0,0.0,0.33305555555555555,0.0
